RB処理日,年度_4月起点,年月,四半期_4月起点,会社_営業_コード_最新,会社_営業_名_最新,営業部門コード_最新,営業部門名_最新,営業部署コード_最新,営業部署名_最新,会社_G発注元コード_最新,会社_G発注元名_最新,G発注元部門コード_最新,G発注元部門名_最新,G発注元部署コード_最新,G発注元部署名_最新,会社_制作媒体コード_最新,会社_制作媒体名_最新,制作媒体部門コード_最新,制作媒体部門名_最新,制作媒体部署コード_最新,制作媒体部署名_最新,得意先コード,得意先名,広告主コード,広告主名,広告主業種_大コード,広告主業種_大名,広告主業種_中コード,広告主業種_中名,広告主業種_小コード,広告主業種_小名,広告主企業グループコード,広告主企業グループ名,広告主企業グループ業種_大コード,広告主企業グループ業種_大名,広告主企業グループ業種_中コード,広告主企業グループ業種_中名,広告主企業グループ業種_小コード,広告主企業グループ業種_小名,支払先コード,支払先名,マスメディア区分,マスメディア区分名,実施媒体社コード,実施媒体社名,売上種目コード,売上種目名,媒体種目コード,媒体種目名,媒体種類コード,媒体種類名,ビークルコード,ビークル名,仕入高予算,仕入高_建値,媒体戦略原価B予算,媒体戦略原価B_正味,媒体収益予算,媒体収益実績_正味,FC営収予算_社内_社外,FC営収_社内_社外,スタッフコスト
20240712,2024,202407,2Q,H004,株式会社博報堂コンサルティング,SD04,メディア営業本部,SD04-01,メディア営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C003,日産自動車株式会社,A009,NTTドコモ,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG08,NTTグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P011,Google合同会社,M01,テレビ,MC12,Meta,SC09,交通広告,MT10,ビルボード,MK12,インストリーム動画,V010,Facebook/Instagram広告,15131373,19470102,10606385,9218542,3096191,3593018,900683,988074,528306
20250115,2024,202501,4Q,E002,株式会社SYパートナーズ,SD04,メディア営業本部,SD04-01,メディア営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C001,トヨタ自動車株式会社,A006,サントリー,IND03,食品・飲料,IND03-01,飲料,IND03-01-01,清涼飲料,AG05,サントリーグループ,GI03,食品・飲料,GI03-01,飲料,GI03-01-01,清涼飲料,P017,株式会社東急エージェンシー,M04,ラジオ,MC14,JR東日本企画,SC08,SNS広告,MT03,全国紙,MK02,BS・CS,V013,JR首都圏主要駅,33093936,29532376,19832151,16640732,6664650,6933878,2907757,3460992,818407
20241022,2024,202410,3Q,D005,株式会社大広メディアックス,SD01,第一営業本部,SD01-02,第二営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C011,ソフトバンク株式会社,A004,資生堂,IND02,化粧品・トイレタリー,IND02-01,化粧品,IND02-01-01,スキンケア,AG03,資生堂グループ,GI02,化粧品・トイレタリー,GI02-01,化粧品,GI02-01-01,スキンケア,P016,株式会社JR東日本企画,M06,OOH（屋外）,MC11,Yahoo!,SC01,テレビスポット,MT02,タイムCM,MK07,FM放送,V007,日経新聞朝刊,2504640,2590495,1252447,933633,553126,605812,201522,202530,81178
20240618,2024,202406,1Q,D001,株式会社大広,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C028,ANA ホールディングス株式会社,A015,リクルート,IND07,サービス,IND07-01,人材,IND07-01-01,求人,AG14,リクルートグループ,GI07,サービス,GI07-01,人材,GI07-01-01,求人,P011,Google合同会社,M05,デジタル,MC13,LINE,SC10,屋外広告,MT10,ビルボード,MK08,AM放送,V012,Yahoo!ディスプレイ,44201744,40576172,28101689,21040254,10245170,6165108,3779863,4082995,3005487
20240804,2024,202408,2Q,D002,株式会社大広WEDO,SD01,第一営業本部,SD01-02,第二営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C016,株式会社三井住友銀行,A005,花王,IND02,化粧品・トイレタリー,IND02-02,トイレタリー,IND02-02-01,洗剤,AG04,花王グループ,GI02,化粧品・トイレタリー,GI02-02,トイレタリー,GI02-02-01,洗剤,P014,Twitter Japan株式会社,M01,テレビ,MC05,テレビ東京,SC10,屋外広告,MT04,月刊誌,MK04,全国紙夕刊,V002,日テレ系全国ネット,26466837,21950369,19780420,15731157,4435490,5347956,1446413,1562045,1596704
20240620,2024,202406,1Q,D005,株式会社大広メディアックス,SD05,関西営業本部,SD05-02,関西第二営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C016,株式会社三井住友銀行,A001,トヨタ自動車,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P017,株式会社東急エージェンシー,M06,OOH（屋外）,MC01,TBSテレビ,SC09,交通広告,MT07,ディスプレイ,MK14,電車内広告,V010,Facebook/Instagram広告,32509015,40786542,23872164,27574515,7748963,5725865,4275729,3258671,1932703
20240207,2023,202402,4Q,Y002,株式会社読広クロスコム,SD04,メディア営業本部,SD04-01,メディア営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C009,株式会社NTTドコモ,A013,ソニー,IND05,電気機器,IND05-02,エンタテインメント,IND05-02-01,ゲーム,AG12,ソニーグループ,GI05,電気機器,GI05-02,エンタテインメント,GI05-02-01,ゲーム,P011,Google合同会社,M03,雑誌,MC08,読売新聞,SC03,新聞広告,MT03,全国紙,MK07,FM放送,V010,Facebook/Instagram広告,47077163,57992573,30773794,34513955,9865546,8396848,5822591,6009781,1555455
20241126,2024,202411,3Q,E003,株式会社博報堂マーケティングシステムズ,SD03,デジタル営業本部,SD03-01,デジタル第一営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C023,アサヒグループホールディングス株式会社,A006,サントリー,IND03,食品・飲料,IND03-01,飲料,IND03-01-01,清涼飲料,AG05,サントリーグループ,GI03,食品・飲料,GI03-01,飲料,GI03-01-01,清涼飲料,P017,株式会社東急エージェンシー,M05,デジタル,MC12,Meta,SC06,デジタル広告,MT02,タイムCM,MK13,駅看板,V006,読売新聞朝刊全国版,37833986,37388375,25393848,26246538,6942369,8319005,5075010,4423159,2680086
20230424,2023,202304,1Q,Y002,株式会社読広クロスコム,SD01,第一営業本部,SD01-02,第二営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C005,花王株式会社,A002,レクサス,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-02,高級車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P002,株式会社TBSテレビ,M02,新聞,MC05,テレビ東京,SC03,新聞広告,MT05,FMスポット,MK11,SNSフィード,V005,朝日新聞朝刊全国版,9926642,11947995,7019907,5949864,2488795,1557600,1304386,993274,715533
20240921,2024,202409,2Q,E008,株式会社博報堂テクノロジーズ,SD02,第二営業本部,SD02-02,第四営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C008,味の素株式会社,A017,ファーストリテイリング,IND08,流通・小売,IND08-01,アパレル,IND08-01-01,カジュアル,AG16,ファーストリテイリンググループ,GI08,流通・小売,GI08-01,アパレル,GI08-01-01,カジュアル,P010,株式会社毎日新聞社,M06,OOH（屋外）,MC11,Yahoo!,SC01,テレビスポット,MT07,ディスプレイ,MK07,FM放送,V007,日経新聞朝刊,46079555,40899862,30672274,21669428,6924292,7592135,5902444,7213204,3216307
20250205,2024,202502,4Q,E003,株式会社博報堂マーケティングシステムズ,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C025,大塚ホールディングス株式会社,A007,キリン,IND03,食品・飲料,IND03-02,酒類,IND03-02-01,ビール,AG06,キリングループ,GI03,食品・飲料,GI03-02,酒類,GI03-02-01,ビール,P010,株式会社毎日新聞社,M04,ラジオ,MC03,フジテレビ,SC02,テレビタイム,MT03,全国紙,MK03,全国紙朝刊,V012,Yahoo!ディスプレイ,34583678,26685190,17713423,14871412,5286043,3852167,4655012,3274275,1659320
20230508,2023,202305,1Q,H005,株式会社博報堂DYデジタル,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C025,大塚ホールディングス株式会社,A020,セブン＆アイ,IND08,流通・小売,IND08-02,コンビニ,IND08-02-01,コンビニエンスストア,AG19,セブン＆アイグループ,GI08,流通・小売,GI08-02,コンビニ,GI08-02-01,コンビニエンスストア,P010,株式会社毎日新聞社,M04,ラジオ,MC13,LINE,SC10,屋外広告,MT09,駅構内,MK06,月刊誌,V002,日テレ系全国ネット,47591705,42390664,26936362,21331835,5408097,5430336,4359072,4455937,1214384
20231004,2023,202310,3Q,E002,株式会社SYパートナーズ,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C010,KDDI株式会社,A007,キリン,IND03,食品・飲料,IND03-02,酒類,IND03-02-01,ビール,AG06,キリングループ,GI03,食品・飲料,GI03-02,酒類,GI03-02-01,ビール,P020,株式会社講談社,M05,デジタル,MC08,読売新聞,SC09,交通広告,MT01,スポットCM,MK02,BS・CS,V011,LINE広告,23320156,22559927,17987977,18111204,5228993,7148647,2757728,2461443,1747984
20240403,2024,202404,1Q,H009,株式会社アイレップ,SD05,関西営業本部,SD05-01,関西第一営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C030,イオン株式会社,A017,ファーストリテイリング,IND08,流通・小売,IND08-01,アパレル,IND08-01-01,カジュアル,AG16,ファーストリテイリンググループ,GI08,流通・小売,GI08-01,アパレル,GI08-01-01,カジュアル,P012,Meta日本株式会社,M05,デジタル,MC13,LINE,SC09,交通広告,MT08,動画配信,MK08,AM放送,V001,TBS系全国ネット,19993346,24771135,11151363,10671267,5790919,4250047,2911583,2977923,408660
20231013,2023,202310,3Q,E002,株式会社SYパートナーズ,SD02,第二営業本部,SD02-02,第四営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C007,キリンホールディングス株式会社,A018,日清食品,IND03,食品・飲料,IND03-03,食品,IND03-03-02,即席麺,AG17,日清食品グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-02,即席麺,P014,Twitter Japan株式会社,M06,OOH（屋外）,MC14,JR東日本企画,SC02,テレビタイム,MT03,全国紙,MK01,地上波テレビ,V008,Google検索広告,48208216,43340595,25369875,18447299,12478357,13058193,5182201,4335363,1712301
20240615,2024,202406,1Q,E001,株式会社kyu,SD04,メディア営業本部,SD04-01,メディア営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C001,トヨタ自動車株式会社,A013,ソニー,IND05,電気機器,IND05-02,エンタテインメント,IND05-02-01,ゲーム,AG12,ソニーグループ,GI05,電気機器,GI05-02,エンタテインメント,GI05-02-01,ゲーム,P004,株式会社フジテレビジョン,M05,デジタル,MC01,TBSテレビ,SC10,屋外広告,MT02,タイムCM,MK13,駅看板,V012,Yahoo!ディスプレイ,39399488,28655646,29725943,26124647,7902252,6573640,4672301,4971045,1453488
20240404,2024,202404,1Q,D003,株式会社大広九州,SD01,第一営業本部,SD01-01,第一営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C018,日本生命保険相互会社,A008,味の素,IND03,食品・飲料,IND03-03,食品,IND03-03-01,調味料,AG07,味の素グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-01,調味料,P005,株式会社テレビ朝日,M06,OOH（屋外）,MC07,朝日新聞,SC09,交通広告,MT05,FMスポット,MK11,SNSフィード,V003,フジ系全国ネット,20102233,22240576,15564167,17081806,4942433,4440797,2913748,3007321,1071533
20230502,2023,202305,1Q,H001,株式会社博報堂,SD05,関西営業本部,SD05-02,関西第二営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C018,日本生命保険相互会社,A018,日清食品,IND03,食品・飲料,IND03-03,食品,IND03-03-02,即席麺,AG17,日清食品グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-02,即席麺,P003,日本テレビ放送網株式会社,M03,雑誌,MC04,テレビ朝日,SC06,デジタル広告,MT04,月刊誌,MK07,FM放送,V015,渋谷大型ビジョン,43447729,52609782,23580669,18675804,9705222,7785465,2670395,2944342,2347809
20240923,2024,202409,2Q,D005,株式会社大広メディアックス,SD05,関西営業本部,SD05-01,関西第一営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C022,株式会社ニトリホールディングス,A003,本田技研工業,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG02,ホンダグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P009,株式会社日本経済新聞社,M01,テレビ,MC04,テレビ朝日,SC10,屋外広告,MT08,動画配信,MK06,月刊誌,V006,読売新聞朝刊全国版,8704372,9598984,4964624,4183036,991965,748734,858130,769749,518478
20241010,2024,202410,3Q,H005,株式会社博報堂DYデジタル,SD05,関西営業本部,SD05-02,関西第二営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C026,武田薬品工業株式会社,A011,ソフトバンク,IND04,情報・通信,IND04-01,通信,IND04-01-02,ブロードバンド,AG10,ソフトバンクグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P014,Twitter Japan株式会社,M02,新聞,MC01,TBSテレビ,SC06,デジタル広告,MT04,月刊誌,MK13,駅看板,V004,テレ朝系全国ネット,47894874,54786454,30213869,33841195,6075999,7208432,6599366,6452259,1988810
20240718,2024,202407,2Q,Y003,株式会社読広プランニング,SD01,第一営業本部,SD01-02,第二営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C027,JTBグループ,A009,NTTドコモ,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG08,NTTグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P005,株式会社テレビ朝日,M05,デジタル,MC04,テレビ朝日,SC05,ラジオスポット,MT02,タイムCM,MK12,インストリーム動画,V002,日テレ系全国ネット,1350257,1633476,930985,1029968,291358,354104,96241,69485,48119
20240706,2024,202407,2Q,E001,株式会社kyu,SD02,第二営業本部,SD02-01,第三営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C008,味の素株式会社,A019,ANA,IND09,運輸・レジャー,IND09-01,航空,IND09-01-01,旅客,AG18,ANAグループ,GI09,運輸・レジャー,GI09-01,航空,GI09-01-01,旅客,P010,株式会社毎日新聞社,M02,新聞,MC08,読売新聞,SC09,交通広告,MT09,駅構内,MK02,BS・CS,V007,日経新聞朝刊,24518604,24550487,17133687,19258108,6406907,6991401,1632555,1646402,1146814
20241023,2024,202410,3Q,Y004,株式会社ユニバーサルコミュニケーションズ,SD02,第二営業本部,SD02-01,第三営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C002,本田技研工業株式会社,A008,味の素,IND03,食品・飲料,IND03-03,食品,IND03-03-01,調味料,AG07,味の素グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-01,調味料,P016,株式会社JR東日本企画,M02,新聞,MC02,日本テレビ,SC05,ラジオスポット,MT06,リスティング,MK04,全国紙夕刊,V001,TBS系全国ネット,44968020,37056546,34729603,30583780,8720866,8404427,2457221,3165770,1773730
20240806,2024,202408,2Q,E001,株式会社kyu,SD03,デジタル営業本部,SD03-01,デジタル第一営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C013,ソニーグループ株式会社,A013,ソニー,IND05,電気機器,IND05-02,エンタテインメント,IND05-02-01,ゲーム,AG12,ソニーグループ,GI05,電気機器,GI05-02,エンタテインメント,GI05-02-01,ゲーム,P012,Meta日本株式会社,M05,デジタル,MC11,Yahoo!,SC02,テレビタイム,MT09,駅構内,MK05,週刊誌,V007,日経新聞朝刊,15058515,15206435,9123493,10344761,2972133,2929596,1662777,1664609,426729
20231119,2023,202311,3Q,H003,株式会社博報堂プロダクツ,SD05,関西営業本部,SD05-01,関西第一営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C005,花王株式会社,A006,サントリー,IND03,食品・飲料,IND03-01,飲料,IND03-01-01,清涼飲料,AG05,サントリーグループ,GI03,食品・飲料,GI03-01,飲料,GI03-01-01,清涼飲料,P006,株式会社テレビ東京,M03,雑誌,MC10,Google,SC02,テレビタイム,MT04,月刊誌,MK07,FM放送,V013,JR首都圏主要駅,22261008,25202875,14346217,13476941,3164197,2306690,2968204,2117717,502846
20241016,2024,202410,3Q,H006,株式会社博報堂DYアウトドア,SD02,第二営業本部,SD02-01,第三営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C029,株式会社セブン＆アイ・ホールディングス,A019,ANA,IND09,運輸・レジャー,IND09-01,航空,IND09-01-01,旅客,AG18,ANAグループ,GI09,運輸・レジャー,GI09-01,航空,GI09-01-01,旅客,P005,株式会社テレビ朝日,M01,テレビ,MC03,フジテレビ,SC05,ラジオスポット,MT03,全国紙,MK09,検索連動型,V007,日経新聞朝刊,40322202,51674765,27874206,31755814,9902925,12448399,5835646,4843329,2273831
20240717,2024,202407,2Q,H006,株式会社博報堂DYアウトドア,SD02,第二営業本部,SD02-02,第四営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C026,武田薬品工業株式会社,A019,ANA,IND09,運輸・レジャー,IND09-01,航空,IND09-01-01,旅客,AG18,ANAグループ,GI09,運輸・レジャー,GI09-01,航空,GI09-01-01,旅客,P006,株式会社テレビ東京,M05,デジタル,MC11,Yahoo!,SC09,交通広告,MT05,FMスポット,MK03,全国紙朝刊,V012,Yahoo!ディスプレイ,46109244,41756658,29327371,29189473,6730232,6113537,2806070,2304931,3300292
20250112,2024,202501,4Q,D004,株式会社大広北海道,SD02,第二営業本部,SD02-01,第三営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C006,サントリーホールディングス株式会社,A016,楽天,IND04,情報・通信,IND04-02,IT,IND04-02-01,EC,AG15,楽天グループ,GI04,情報・通信,GI04-02,IT,GI04-02-01,EC,P020,株式会社講談社,M05,デジタル,MC01,TBSテレビ,SC09,交通広告,MT09,駅構内,MK13,駅看板,V002,日テレ系全国ネット,6353872,6286168,3425363,3431313,1686980,2222722,810036,882565,326097
20230526,2023,202305,1Q,E003,株式会社博報堂マーケティングシステムズ,SD05,関西営業本部,SD05-01,関西第一営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C026,武田薬品工業株式会社,A016,楽天,IND04,情報・通信,IND04-02,IT,IND04-02-01,EC,AG15,楽天グループ,GI04,情報・通信,GI04-02,IT,GI04-02-01,EC,P013,ヤフー株式会社,M03,雑誌,MC10,Google,SC10,屋外広告,MT02,タイムCM,MK07,FM放送,V003,フジ系全国ネット,17180415,16944781,9788607,11056492,2691369,3502582,1561092,1269811,1074616
20230426,2023,202304,1Q,Y004,株式会社ユニバーサルコミュニケーションズ,SD05,関西営業本部,SD05-01,関西第一営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C013,ソニーグループ株式会社,A007,キリン,IND03,食品・飲料,IND03-02,酒類,IND03-02-01,ビール,AG06,キリングループ,GI03,食品・飲料,GI03-02,酒類,GI03-02-01,ビール,P011,Google合同会社,M04,ラジオ,MC06,NHK,SC02,テレビタイム,MT03,全国紙,MK07,FM放送,V011,LINE広告,39383528,33561840,29793366,27165018,6818423,5594164,4649641,5360957,1764133
20240920,2024,202409,2Q,Y001,株式会社読売広告社,SD02,第二営業本部,SD02-01,第三営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C009,株式会社NTTドコモ,A010,KDDI,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG09,KDDIグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P019,株式会社集英社,M03,雑誌,MC13,LINE,SC07,動画広告,MT03,全国紙,MK14,電車内広告,V014,東京メトロ車内,44343723,34209029,25228536,27538325,12852985,8742894,4471370,5238874,3017644
20250220,2024,202502,4Q,E002,株式会社SYパートナーズ,SD01,第一営業本部,SD01-01,第一営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C021,株式会社ファーストリテイリング,A001,トヨタ自動車,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P003,日本テレビ放送網株式会社,M02,新聞,MC08,読売新聞,SC10,屋外広告,MT07,ディスプレイ,MK02,BS・CS,V002,日テレ系全国ネット,17755805,14791689,9304253,6688619,3140384,4357466,1977935,2002863,1113224
20230512,2023,202305,1Q,E005,株式会社エムハンド,SD02,第二営業本部,SD02-01,第三営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C001,トヨタ自動車株式会社,A007,キリン,IND03,食品・飲料,IND03-02,酒類,IND03-02-01,ビール,AG06,キリングループ,GI03,食品・飲料,GI03-02,酒類,GI03-02-01,ビール,P017,株式会社東急エージェンシー,M03,雑誌,MC04,テレビ朝日,SC01,テレビスポット,MT10,ビルボード,MK09,検索連動型,V009,YouTube広告,46972168,39409770,25874377,18578593,6944897,4168534,3088160,4008710,3136818
20250117,2024,202501,4Q,D003,株式会社大広九州,SD04,メディア営業本部,SD04-01,メディア営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C017,第一生命保険株式会社,A001,トヨタ自動車,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P003,日本テレビ放送網株式会社,M01,テレビ,MC09,日経新聞,SC05,ラジオスポット,MT09,駅構内,MK15,デジタルサイネージ,V010,Facebook/Instagram広告,23460276,21313310,17469799,14205527,6864744,6616289,2120706,1490412,715587
20230701,2023,202307,2Q,Y003,株式会社読広プランニング,SD01,第一営業本部,SD01-02,第二営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C011,ソフトバンク株式会社,A004,資生堂,IND02,化粧品・トイレタリー,IND02-01,化粧品,IND02-01-01,スキンケア,AG03,資生堂グループ,GI02,化粧品・トイレタリー,GI02-01,化粧品,GI02-01-01,スキンケア,P017,株式会社東急エージェンシー,M03,雑誌,MC15,集英社,SC09,交通広告,MT10,ビルボード,MK05,週刊誌,V012,Yahoo!ディスプレイ,29813700,38150602,19943891,21638794,7497986,10264675,2858681,2791308,1646002
20240712,2024,202407,2Q,H004,株式会社博報堂コンサルティング,SD03,デジタル営業本部,SD03-01,デジタル第一営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C021,株式会社ファーストリテイリング,A008,味の素,IND03,食品・飲料,IND03-03,食品,IND03-03-01,調味料,AG07,味の素グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-01,調味料,P008,株式会社読売新聞社,M03,雑誌,MC07,朝日新聞,SC06,デジタル広告,MT09,駅構内,MK09,検索連動型,V001,TBS系全国ネット,47131136,56524664,27075766,20212186,11063543,13905321,2714889,3417604,2290258
20231016,2023,202310,3Q,E009,株式会社大広ONES,SD05,関西営業本部,SD05-02,関西第二営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C024,日清食品ホールディングス株式会社,A007,キリン,IND03,食品・飲料,IND03-02,酒類,IND03-02-01,ビール,AG06,キリングループ,GI03,食品・飲料,GI03-02,酒類,GI03-02-01,ビール,P016,株式会社JR東日本企画,M06,OOH（屋外）,MC04,テレビ朝日,SC04,雑誌広告,MT04,月刊誌,MK14,電車内広告,V005,朝日新聞朝刊全国版,13976679,11705811,10489248,11728734,2392883,2926856,866384,647269,1081051
