RB処理日,年度_4月起点,年月,四半期_4月起点,会社_営業_コード_最新,会社_営業_名_最新,営業部門コード_最新,営業部門名_最新,営業部署コード_最新,営業部署名_最新,会社_G発注元コード_最新,会社_G発注元名_最新,G発注元部門コード_最新,G発注元部門名_最新,G発注元部署コード_最新,G発注元部署名_最新,会社_制作媒体コード_最新,会社_制作媒体名_最新,制作媒体部門コード_最新,制作媒体部門名_最新,制作媒体部署コード_最新,制作媒体部署名_最新,得意先コード,得意先名,広告主コード,広告主名,広告主業種_大コード,広告主業種_大名,広告主業種_中コード,広告主業種_中名,広告主業種_小コード,広告主業種_小名,広告主企業グループコード,広告主企業グループ名,広告主企業グループ業種_大コード,広告主企業グループ業種_大名,広告主企業グループ業種_中コード,広告主企業グループ業種_中名,広告主企業グループ業種_小コード,広告主企業グループ業種_小名,支払先コード,支払先名,マスメディア区分,マスメディア区分名,実施媒体社コード,実施媒体社名,売上種目コード,売上種目名,媒体種目コード,媒体種目名,媒体種類コード,媒体種類名,ビークルコード,ビークル名,仕入高予算,仕入高_建値,媒体戦略原価B予算,媒体戦略原価B_正味,媒体収益予算,媒体収益実績_正味,FC営収予算_社内_社外,FC営収_社内_社外,スタッフコスト
20240701,2024,202407,2Q,E001,株式会社kyu,SD05,関西営業本部,SD05-02,関西第二営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C021,株式会社ファーストリテイリング,A017,ファーストリテイリング,IND08,流通・小売,IND08-01,アパレル,IND08-01-01,カジュアル,AG16,ファーストリテイリンググループ,GI08,流通・小売,GI08-01,アパレル,GI08-01-01,カジュアル,P001,株式会社電通,M01,テレビ,MC13,LINE,SC01,テレビスポット,MT01,スポットCM,MK13,駅看板,V001,TBS系全国ネット,6155015,5149265,3186415,3565890,1401108,1649313,477805,491437,129907
20230624,2023,202306,1Q,H003,株式会社博報堂プロダクツ,SD02,第二営業本部,SD02-02,第四営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C004,株式会社資生堂,A012,パナソニック,IND05,電気機器,IND05-01,家電,IND05-01-01,生活家電,AG11,パナソニックグループ,GI05,電気機器,GI05-01,家電,GI05-01-01,生活家電,P018,株式会社サイバーエージェント,M06,OOH（屋外）,MC15,集英社,SC02,テレビタイム,MT10,ビルボード,MK03,全国紙朝刊,V008,Google検索広告,33118956,41843258,19208002,15844726,6281268,5881810,2613071,2420881,1691136
20240104,2023,202401,4Q,D004,株式会社大広北海道,SD05,関西営業本部,SD05-01,関西第一営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C012,パナソニック株式会社,A018,日清食品,IND03,食品・飲料,IND03-03,食品,IND03-03-02,即席麺,AG17,日清食品グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-02,即席麺,P007,株式会社朝日新聞社,M02,新聞,MC15,集英社,SC07,動画広告,MT06,リスティング,MK10,ディスプレイ広告,V013,JR首都圏主要駅,29837856,26428626,22831582,26604204,6740570,7228863,2361669,2306952,2378921
20241104,2024,202411,3Q,H006,株式会社博報堂DYアウトドア,SD05,関西営業本部,SD05-02,関西第二営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C008,味の素株式会社,A017,ファーストリテイリング,IND08,流通・小売,IND08-01,アパレル,IND08-01-01,カジュアル,AG16,ファーストリテイリンググループ,GI08,流通・小売,GI08-01,アパレル,GI08-01-01,カジュアル,P005,株式会社テレビ朝日,M06,OOH（屋外）,MC07,朝日新聞,SC06,デジタル広告,MT07,ディスプレイ,MK02,BS・CS,V010,Facebook/Instagram広告,31648270,32307032,23450893,23224007,6604690,4335219,2775542,2628042,1804529
20240411,2024,202404,1Q,E004,株式会社スパイスボックス,SD05,関西営業本部,SD05-02,関西第二営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C024,日清食品ホールディングス株式会社,A015,リクルート,IND07,サービス,IND07-01,人材,IND07-01-01,求人,AG14,リクルートグループ,GI07,サービス,GI07-01,人材,GI07-01-01,求人,P015,LINE株式会社,M06,OOH（屋外）,MC01,TBSテレビ,SC09,交通広告,MT07,ディスプレイ,MK12,インストリーム動画,V013,JR首都圏主要駅,25388618,23181141,19703315,21587482,7242474,8594417,2211747,2340658,1181559
20241125,2024,202411,3Q,E010,株式会社読広インターナショナル,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C016,株式会社三井住友銀行,A007,キリン,IND03,食品・飲料,IND03-02,酒類,IND03-02-01,ビール,AG06,キリングループ,GI03,食品・飲料,GI03-02,酒類,GI03-02-01,ビール,P017,株式会社東急エージェンシー,M01,テレビ,MC01,TBSテレビ,SC08,SNS広告,MT06,リスティング,MK01,地上波テレビ,V012,Yahoo!ディスプレイ,27713706,28120733,15454339,16466602,7096604,5592136,3882360,4035943,1018276
20240115,2023,202401,4Q,E003,株式会社博報堂マーケティングシステムズ,SD01,第一営業本部,SD01-02,第二営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C016,株式会社三井住友銀行,A018,日清食品,IND03,食品・飲料,IND03-03,食品,IND03-03-02,即席麺,AG17,日清食品グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-02,即席麺,P017,株式会社東急エージェンシー,M04,ラジオ,MC14,JR東日本企画,SC06,デジタル広告,MT08,動画配信,MK01,地上波テレビ,V008,Google検索広告,16601014,18043061,11012901,12882091,2528393,2331459,2064966,2381241,486818
20231011,2023,202310,3Q,H005,株式会社博報堂DYデジタル,SD01,第一営業本部,SD01-02,第二営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C001,トヨタ自動車株式会社,A011,ソフトバンク,IND04,情報・通信,IND04-01,通信,IND04-01-02,ブロードバンド,AG10,ソフトバンクグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P017,株式会社東急エージェンシー,M04,ラジオ,MC11,Yahoo!,SC09,交通広告,MT10,ビルボード,MK03,全国紙朝刊,V013,JR首都圏主要駅,42285448,42486327,32398230,38604699,12543415,15310284,6099378,6422971,2918092
20240712,2024,202407,2Q,D003,株式会社大広九州,SD05,関西営業本部,SD05-02,関西第二営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C017,第一生命保険株式会社,A017,ファーストリテイリング,IND08,流通・小売,IND08-01,アパレル,IND08-01-01,カジュアル,AG16,ファーストリテイリンググループ,GI08,流通・小売,GI08-01,アパレル,GI08-01-01,カジュアル,P018,株式会社サイバーエージェント,M02,新聞,MC08,読売新聞,SC01,テレビスポット,MT08,動画配信,MK10,ディスプレイ広告,V012,Yahoo!ディスプレイ,39164836,44466527,29364249,30425874,10055195,6114797,2457191,2729922,2308912
20250327,2024,202503,4Q,H010,株式会社博報堂DYホールディングス,SD02,第二営業本部,SD02-02,第四営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C020,楽天グループ株式会社,A003,本田技研工業,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG02,ホンダグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P019,株式会社集英社,M04,ラジオ,MC05,テレビ東京,SC08,SNS広告,MT01,スポットCM,MK11,SNSフィード,V009,YouTube広告,19244034,19720137,11913983,9078727,4631119,5573932,1266941,1350291,1113737
20241016,2024,202410,3Q,D003,株式会社大広九州,SD02,第二営業本部,SD02-02,第四営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C014,株式会社日立製作所,A012,パナソニック,IND05,電気機器,IND05-01,家電,IND05-01-01,生活家電,AG11,パナソニックグループ,GI05,電気機器,GI05-01,家電,GI05-01-01,生活家電,P002,株式会社TBSテレビ,M05,デジタル,MC05,テレビ東京,SC02,テレビタイム,MT07,ディスプレイ,MK15,デジタルサイネージ,V003,フジ系全国ネット,42455106,47446151,30068120,26937977,8110233,6591975,4268638,3959853,2274684
20230516,2023,202305,1Q,H003,株式会社博報堂プロダクツ,SD02,第二営業本部,SD02-02,第四営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C012,パナソニック株式会社,A013,ソニー,IND05,電気機器,IND05-02,エンタテインメント,IND05-02-01,ゲーム,AG12,ソニーグループ,GI05,電気機器,GI05-02,エンタテインメント,GI05-02-01,ゲーム,P014,Twitter Japan株式会社,M04,ラジオ,MC01,TBSテレビ,SC02,テレビタイム,MT10,ビルボード,MK02,BS・CS,V009,YouTube広告,31311814,24149590,16700470,13926216,5220379,5680272,4077127,3242206,2299108
20230616,2023,202306,1Q,E010,株式会社読広インターナショナル,SD05,関西営業本部,SD05-01,関西第一営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C005,花王株式会社,A006,サントリー,IND03,食品・飲料,IND03-01,飲料,IND03-01-01,清涼飲料,AG05,サントリーグループ,GI03,食品・飲料,GI03-01,飲料,GI03-01-01,清涼飲料,P003,日本テレビ放送網株式会社,M02,新聞,MC02,日本テレビ,SC09,交通広告,MT10,ビルボード,MK11,SNSフィード,V007,日経新聞朝刊,2271343,2016743,1265684,1083706,276643,370364,133982,112913,57678
20250214,2024,202502,4Q,H009,株式会社アイレップ,SD01,第一営業本部,SD01-02,第二営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C027,JTBグループ,A012,パナソニック,IND05,電気機器,IND05-01,家電,IND05-01-01,生活家電,AG11,パナソニックグループ,GI05,電気機器,GI05-01,家電,GI05-01-01,生活家電,P012,Meta日本株式会社,M03,雑誌,MC06,NHK,SC02,テレビタイム,MT03,全国紙,MK04,全国紙夕刊,V014,東京メトロ車内,13954022,17584341,8401431,8346848,2553669,3549936,1118686,1199029,571228
20240419,2024,202404,1Q,H007,株式会社博報堂DYスポーツマーケティング,SD01,第一営業本部,SD01-01,第一営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C007,キリンホールディングス株式会社,A008,味の素,IND03,食品・飲料,IND03-03,食品,IND03-03-01,調味料,AG07,味の素グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-01,調味料,P017,株式会社東急エージェンシー,M04,ラジオ,MC12,Meta,SC05,ラジオスポット,MT09,駅構内,MK07,FM放送,V006,読売新聞朝刊全国版,1380180,1011261,1078159,895901,227888,300685,112770,123018,32928
20230609,2023,202306,1Q,D004,株式会社大広北海道,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C009,株式会社NTTドコモ,A015,リクルート,IND07,サービス,IND07-01,人材,IND07-01-01,求人,AG14,リクルートグループ,GI07,サービス,GI07-01,人材,GI07-01-01,求人,P001,株式会社電通,M04,ラジオ,MC11,Yahoo!,SC07,動画広告,MT10,ビルボード,MK07,FM放送,V014,東京メトロ車内,42064466,49124634,27088052,25832176,5040033,6435225,3216846,2848076,1704896
20231205,2023,202312,3Q,Y003,株式会社読広プランニング,SD04,メディア営業本部,SD04-01,メディア営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C022,株式会社ニトリホールディングス,A011,ソフトバンク,IND04,情報・通信,IND04-01,通信,IND04-01-02,ブロードバンド,AG10,ソフトバンクグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P007,株式会社朝日新聞社,M03,雑誌,MC15,集英社,SC01,テレビスポット,MT10,ビルボード,MK01,地上波テレビ,V011,LINE広告,17916535,14652158,10845744,11696519,4778231,3926892,2593453,2404572,582642
20241109,2024,202411,3Q,E003,株式会社博報堂マーケティングシステムズ,SD03,デジタル営業本部,SD03-01,デジタル第一営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C004,株式会社資生堂,A007,キリン,IND03,食品・飲料,IND03-02,酒類,IND03-02-01,ビール,AG06,キリングループ,GI03,食品・飲料,GI03-02,酒類,GI03-02-01,ビール,P005,株式会社テレビ朝日,M04,ラジオ,MC02,日本テレビ,SC01,テレビスポット,MT01,スポットCM,MK05,週刊誌,V010,Facebook/Instagram広告,44089060,46280689,33493897,30634564,12817406,16961761,3440119,3962042,3437109
20240708,2024,202407,2Q,E003,株式会社博報堂マーケティングシステムズ,SD01,第一営業本部,SD01-01,第一営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C019,株式会社リクルート,A006,サントリー,IND03,食品・飲料,IND03-01,飲料,IND03-01-01,清涼飲料,AG05,サントリーグループ,GI03,食品・飲料,GI03-01,飲料,GI03-01-01,清涼飲料,P001,株式会社電通,M03,雑誌,MC01,TBSテレビ,SC10,屋外広告,MT02,タイムCM,MK07,FM放送,V014,東京メトロ車内,14278171,12043368,10035302,11751918,3309152,4151626,1857185,1441631,784613
20230825,2023,202308,2Q,E008,株式会社博報堂テクノロジーズ,SD05,関西営業本部,SD05-01,関西第一営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C016,株式会社三井住友銀行,A004,資生堂,IND02,化粧品・トイレタリー,IND02-01,化粧品,IND02-01-01,スキンケア,AG03,資生堂グループ,GI02,化粧品・トイレタリー,GI02-01,化粧品,GI02-01-01,スキンケア,P004,株式会社フジテレビジョン,M06,OOH（屋外）,MC14,JR東日本企画,SC10,屋外広告,MT03,全国紙,MK12,インストリーム動画,V005,朝日新聞朝刊全国版,38613208,44249101,20928335,22699927,10889803,8380019,5343299,5111213,2790112
20240928,2024,202409,2Q,H004,株式会社博報堂コンサルティング,SD05,関西営業本部,SD05-01,関西第一営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C009,株式会社NTTドコモ,A012,パナソニック,IND05,電気機器,IND05-01,家電,IND05-01-01,生活家電,AG11,パナソニックグループ,GI05,電気機器,GI05-01,家電,GI05-01-01,生活家電,P004,株式会社フジテレビジョン,M04,ラジオ,MC08,読売新聞,SC10,屋外広告,MT02,タイムCM,MK08,AM放送,V008,Google検索広告,26942270,20837346,19252673,17680814,5342403,6666193,1602760,1257184,2072649
20230809,2023,202308,2Q,H008,デジタル・アドバタイジング・コンソーシアム株式会社,SD02,第二営業本部,SD02-02,第四営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C008,味の素株式会社,A007,キリン,IND03,食品・飲料,IND03-02,酒類,IND03-02-01,ビール,AG06,キリングループ,GI03,食品・飲料,GI03-02,酒類,GI03-02-01,ビール,P012,Meta日本株式会社,M02,新聞,MC02,日本テレビ,SC06,デジタル広告,MT04,月刊誌,MK06,月刊誌,V007,日経新聞朝刊,11345343,12787440,7522224,6997195,1446045,1227514,968947,1160204,241866
20250213,2024,202502,4Q,E010,株式会社読広インターナショナル,SD01,第一営業本部,SD01-01,第一営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C004,株式会社資生堂,A009,NTTドコモ,IND04,情報・通信,IND04-01,通信,IND04-01-01,携帯電話,AG08,NTTグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P015,LINE株式会社,M06,OOH（屋外）,MC08,読売新聞,SC02,テレビタイム,MT07,ディスプレイ,MK09,検索連動型,V003,フジ系全国ネット,35792428,39361471,23675901,17490809,8236030,6853861,3171802,2526749,2686020
20231018,2023,202310,3Q,D003,株式会社大広九州,SD02,第二営業本部,SD02-01,第三営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C001,トヨタ自動車株式会社,A007,キリン,IND03,食品・飲料,IND03-02,酒類,IND03-02-01,ビール,AG06,キリングループ,GI03,食品・飲料,GI03-02,酒類,GI03-02-01,ビール,P017,株式会社東急エージェンシー,M04,ラジオ,MC14,JR東日本企画,SC05,ラジオスポット,MT08,動画配信,MK15,デジタルサイネージ,V004,テレ朝系全国ネット,9596626,12308348,5265800,6072031,2798380,2243630,1301377,1067091,759060
20250310,2024,202503,4Q,H007,株式会社博報堂DYスポーツマーケティング,SD04,メディア営業本部,SD04-01,メディア営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C006,サントリーホールディングス株式会社,A011,ソフトバンク,IND04,情報・通信,IND04-01,通信,IND04-01-02,ブロードバンド,AG10,ソフトバンクグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P009,株式会社日本経済新聞社,M01,テレビ,MC05,テレビ東京,SC06,デジタル広告,MT03,全国紙,MK15,デジタルサイネージ,V009,YouTube広告,32657199,41306094,21633752,20301279,7256594,5965068,3153367,3525328,1520743
20231009,2023,202310,3Q,H009,株式会社アイレップ,SD03,デジタル営業本部,SD03-01,デジタル第一営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C012,パナソニック株式会社,A015,リクルート,IND07,サービス,IND07-01,人材,IND07-01-01,求人,AG14,リクルートグループ,GI07,サービス,GI07-01,人材,GI07-01-01,求人,P019,株式会社集英社,M03,雑誌,MC11,Yahoo!,SC01,テレビスポット,MT07,ディスプレイ,MK12,インストリーム動画,V006,読売新聞朝刊全国版,12347772,14241879,6977455,6904284,2795681,2276992,1649451,1810527,806155
20250326,2024,202503,4Q,D002,株式会社大広WEDO,SD01,第一営業本部,SD01-02,第二営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C011,ソフトバンク株式会社,A001,トヨタ自動車,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P018,株式会社サイバーエージェント,M06,OOH（屋外）,MC12,Meta,SC10,屋外広告,MT08,動画配信,MK08,AM放送,V006,読売新聞朝刊全国版,17805807,17742774,12732926,13905520,4429689,5027891,939414,898795,546204
20250217,2024,202502,4Q,H001,株式会社博報堂,SD01,第一営業本部,SD01-02,第二営業部,OD04,大広本社,OD04-01,営業企画部門,OD04-01-A,営業企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C006,サントリーホールディングス株式会社,A001,トヨタ自動車,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P010,株式会社毎日新聞社,M02,新聞,MC11,Yahoo!,SC08,SNS広告,MT08,動画配信,MK02,BS・CS,V005,朝日新聞朝刊全国版,41212987,50260605,27381207,25682548,6443664,5156590,6044304,5789176,1686009
20250119,2024,202501,4Q,E002,株式会社SYパートナーズ,SD02,第二営業本部,SD02-02,第四営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C025,大塚ホールディングス株式会社,A014,三菱UFJ,IND06,金融・保険,IND06-01,銀行,IND06-01-01,都市銀行,AG13,MUFGグループ,GI06,金融・保険,GI06-01,銀行,GI06-01-01,都市銀行,P018,株式会社サイバーエージェント,M02,新聞,MC12,Meta,SC01,テレビスポット,MT09,駅構内,MK14,電車内広告,V001,TBS系全国ネット,34239282,27574861,24562238,25070284,9269910,9966778,3473298,2811530,2735399
20230803,2023,202308,2Q,D002,株式会社大広WEDO,SD02,第二営業本部,SD02-01,第三営業部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C021,株式会社ファーストリテイリング,A019,ANA,IND09,運輸・レジャー,IND09-01,航空,IND09-01-01,旅客,AG18,ANAグループ,GI09,運輸・レジャー,GI09-01,航空,GI09-01-01,旅客,P009,株式会社日本経済新聞社,M02,新聞,MC04,テレビ朝日,SC06,デジタル広告,MT05,FMスポット,MK08,AM放送,V010,Facebook/Instagram広告,5602906,4633310,4028079,3806325,1432715,1009437,754079,790366,168376
20230402,2023,202304,1Q,H001,株式会社博報堂,SD02,第二営業本部,SD02-01,第三営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C020,楽天グループ株式会社,A018,日清食品,IND03,食品・飲料,IND03-03,食品,IND03-03-02,即席麺,AG17,日清食品グループ,GI03,食品・飲料,GI03-03,食品,GI03-03-02,即席麺,P005,株式会社テレビ朝日,M03,雑誌,MC14,JR東日本企画,SC08,SNS広告,MT10,ビルボード,MK13,駅看板,V010,Facebook/Instagram広告,34493905,42777731,19809508,21679765,8218526,9791191,2589272,2141342,1582324
20231118,2023,202311,3Q,H006,株式会社博報堂DYアウトドア,SD02,第二営業本部,SD02-01,第三営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C018,日本生命保険相互会社,A001,トヨタ自動車,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-01,乗用車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P015,LINE株式会社,M04,ラジオ,MC11,Yahoo!,SC01,テレビスポット,MT01,スポットCM,MK04,全国紙夕刊,V008,Google検索広告,35946435,27408049,19114169,16697747,10037920,10375946,2330844,2164738,1810804
20241009,2024,202410,3Q,D002,株式会社大広WEDO,SD05,関西営業本部,SD05-02,関西第二営業部,OD02,博報堂本社,OD02-01,制作部門,OD02-01-A,制作第一部,PM01,博報堂プロダクツ,PM01-01,映像制作部門,PM01-01-A,映像制作部,C018,日本生命保険相互会社,A011,ソフトバンク,IND04,情報・通信,IND04-01,通信,IND04-01-02,ブロードバンド,AG10,ソフトバンクグループ,GI04,情報・通信,GI04-01,通信,GI04-01-01,携帯電話,P004,株式会社フジテレビジョン,M03,雑誌,MC02,日本テレビ,SC03,新聞広告,MT03,全国紙,MK11,SNSフィード,V014,東京メトロ車内,34340658,32623225,21118012,15262343,10053038,10723618,4184829,5356675,1283834
20230709,2023,202307,2Q,H004,株式会社博報堂コンサルティング,SD04,メディア営業本部,SD04-02,メディアプランニング部,OD01,博報堂本社,OD01-01,企画部門,OD01-01-A,企画第一部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C019,株式会社リクルート,A002,レクサス,IND01,自動車・輸送機器,IND01-01,自動車,IND01-01-02,高級車,AG01,トヨタグループ,GI01,自動車・輸送機器,GI01-01,自動車,GI01-01-01,乗用車,P008,株式会社読売新聞社,M04,ラジオ,MC05,テレビ東京,SC09,交通広告,MT08,動画配信,MK04,全国紙夕刊,V008,Google検索広告,8544436,9553840,5845252,6434884,2182641,2627619,551962,585808,389322
20240823,2024,202408,2Q,E003,株式会社博報堂マーケティングシステムズ,SD02,第二営業本部,SD02-02,第四営業部,OD03,DYMPA,OD03-01,メディア部門,OD03-01-A,メディア企画部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C023,アサヒグループホールディングス株式会社,A005,花王,IND02,化粧品・トイレタリー,IND02-02,トイレタリー,IND02-02-01,洗剤,AG04,花王グループ,GI02,化粧品・トイレタリー,GI02-02,トイレタリー,GI02-02-01,洗剤,P019,株式会社集英社,M06,OOH（屋外）,MC12,Meta,SC08,SNS広告,MT09,駅構内,MK15,デジタルサイネージ,V011,LINE広告,28714433,30931899,14998191,12840255,8267152,9306600,1964447,2344762,1990160
20240227,2023,202402,4Q,E002,株式会社SYパートナーズ,SD05,関西営業本部,SD05-02,関西第二営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM03,アイ・スタジオ,PM03-01,Web制作部門,PM03-01-A,Web制作部,C026,武田薬品工業株式会社,A016,楽天,IND04,情報・通信,IND04-02,IT,IND04-02-01,EC,AG15,楽天グループ,GI04,情報・通信,GI04-02,IT,GI04-02-01,EC,P003,日本テレビ放送網株式会社,M05,デジタル,MC05,テレビ東京,SC08,SNS広告,MT08,動画配信,MK01,地上波テレビ,V001,TBS系全国ネット,31488827,40649910,21414217,15883582,7205968,8615861,1722706,1584721,1043438
20231122,2023,202311,3Q,E009,株式会社大広ONES,SD03,デジタル営業本部,SD03-02,デジタル第二営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM02,博報堂プロダクツ,PM02-01,デジタル制作部門,PM02-01-A,デジタル制作部,C004,株式会社資生堂,A016,楽天,IND04,情報・通信,IND04-02,IT,IND04-02-01,EC,AG15,楽天グループ,GI04,情報・通信,GI04-02,IT,GI04-02-01,EC,P006,株式会社テレビ東京,M02,新聞,MC05,テレビ東京,SC01,テレビスポット,MT06,リスティング,MK13,駅看板,V011,LINE広告,5915452,5464172,3903749,4141109,1234310,1714409,544496,648394,157429
20241220,2024,202412,3Q,H009,株式会社アイレップ,SD02,第二営業本部,SD02-02,第四営業部,OD05,読広本社,OD05-01,クリエイティブ部門,OD05-01-A,クリエイティブ部,PM04,スパイスボックス,PM04-01,SNS運用部門,PM04-01-A,SNS運用部,C002,本田技研工業株式会社,A013,ソニー,IND05,電気機器,IND05-02,エンタテインメント,IND05-02-01,ゲーム,AG12,ソニーグループ,GI05,電気機器,GI05-02,エンタテインメント,GI05-02-01,ゲーム,P004,株式会社フジテレビジョン,M01,テレビ,MC06,NHK,SC05,ラジオスポット,MT03,全国紙,MK14,電車内広告,V015,渋谷大型ビジョン,7877016,6045261,6065152,5828408,1575757,1961358,875782,926967,580280
