RB処理日,会社,部門G,部門,部署,年度,年月,四半期,管理項目コード,管理項目名称,補助項目コード,補助項目名称,実績,予算
20230728,大広,デジタル統括,人事部,企画課,2023,202307,2Q,200003,減価償却費,S005,確定,309931060,253514214
20231210,博報堂DYメディアパートナーズ,メディア統括,財務経理部,運用課,2023,202312,3Q,400003,コンサルティング収入,S001,通常,205219815,180298244
20230620,博報堂DYメディアパートナーズ,メディア統括,メディアプランニング部,管理課,2023,202306,1Q,100001,売上高,S003,調整,282654687,363940211
20241103,読売広告社,デジタル統括,財務経理部,第一課,2024,202411,3Q,100003,売上総利益,S004,見込,213734327,213463400
20250123,博報堂,管理統括,第二営業部,開発課,2024,202501,4Q,500002,媒体社リベート,S002,特別,219096530,265207695
20230515,博報堂プロダクツ,営業統括,制作部,第三課,2023,202305,1Q,100002,売上原価,S004,見込,320762984,412577581
20231201,博報堂DYメディアパートナーズ,デジタル統括,経営企画部,第三課,2023,202312,3Q,100003,売上総利益,S003,調整,377213308,381704302
20240204,大広,クリエイティブ統括,財務経理部,管理課,2023,202402,4Q,200003,減価償却費,S005,確定,296663191,433027532
20230512,博報堂DYメディアパートナーズ,クリエイティブ統括,クリエイティブ部,開発課,2023,202305,1Q,400003,コンサルティング収入,S001,通常,81018024,62028924
20241210,博報堂DYメディアパートナーズ,デジタル統括,クリエイティブ部,管理課,2024,202412,3Q,100001,売上高,S004,見込,270717416,298507278
20240126,博報堂プロダクツ,管理統括,メディアプランニング部,推進課,2023,202401,4Q,100003,売上総利益,S005,確定,147339911,146903859
20231021,大広,メディア統括,人事部,運用課,2023,202310,3Q,200003,減価償却費,S005,確定,66060554,75590161
20240612,博報堂プロダクツ,営業統括,制作部,第二課,2024,202406,1Q,100001,売上高,S004,見込,144872244,221031020
20240906,博報堂DYメディアパートナーズ,管理統括,人事部,企画課,2024,202409,2Q,500001,広告主負担金,S004,見込,319718413,461915200
20240516,読売広告社,営業統括,経営企画部,推進課,2024,202405,1Q,400002,制作収入,S002,特別,218031688,250882387
20240728,博報堂プロダクツ,クリエイティブ統括,第一営業部,推進課,2024,202407,2Q,500002,媒体社リベート,S003,調整,321605656,411589013
20230523,博報堂プロダクツ,メディア統括,クリエイティブ部,開発課,2023,202305,1Q,200001,人件費,S002,特別,73075018,71807866
20250224,大広,管理統括,第一営業部,第二課,2024,202502,4Q,400001,媒体手数料収入,S001,通常,34065085,33210851
20230715,博報堂DYメディアパートナーズ,クリエイティブ統括,クリエイティブ部,推進課,2023,202307,2Q,200003,減価償却費,S001,通常,443986008,359428723
20240820,博報堂DYメディアパートナーズ,クリエイティブ統括,制作部,企画課,2024,202408,2Q,100003,売上総利益,S005,確定,233422563,211945796
20230501,博報堂,クリエイティブ統括,人事部,推進課,2023,202305,1Q,200002,経費,S002,特別,249674231,199128840
20231026,読売広告社,管理統括,第一営業部,企画課,2023,202310,3Q,500002,媒体社リベート,S002,特別,500003916,453524213
20240314,博報堂プロダクツ,クリエイティブ統括,経営企画部,第二課,2023,202403,4Q,300002,経常利益,S001,通常,80638813,125650944
20231210,読売広告社,クリエイティブ統括,人事部,第三課,2023,202312,3Q,100003,売上総利益,S001,通常,332163274,330353158
20240127,博報堂DYメディアパートナーズ,クリエイティブ統括,クリエイティブ部,管理課,2023,202401,4Q,100001,売上高,S001,通常,60826961,81608234
20240614,読売広告社,管理統括,経営企画部,第一課,2024,202406,1Q,100003,売上総利益,S004,見込,260444270,197021917
20230409,博報堂DYメディアパートナーズ,メディア統括,デジタルマーケティング部,推進課,2023,202304,1Q,400001,媒体手数料収入,S001,通常,65122178,77790519
20240511,博報堂,営業統括,第二営業部,第一課,2024,202405,1Q,500001,広告主負担金,S002,特別,66211438,80530602
20230602,博報堂,デジタル統括,デジタルマーケティング部,企画課,2023,202306,1Q,300002,経常利益,S003,調整,424005279,395712313
20240209,大広,営業統括,総務部,開発課,2023,202402,4Q,100003,売上総利益,S005,確定,122426661,111066322
20230724,博報堂DYメディアパートナーズ,クリエイティブ統括,メディアプランニング部,企画課,2023,202307,2Q,400001,媒体手数料収入,S005,確定,405753179,418090682
20230619,博報堂DYメディアパートナーズ,営業統括,財務経理部,管理課,2023,202306,1Q,200001,人件費,S001,通常,238118102,372862034
20230621,博報堂DYメディアパートナーズ,クリエイティブ統括,制作部,推進課,2023,202306,1Q,500002,媒体社リベート,S001,通常,278959778,335488299
20231001,大広,営業統括,財務経理部,管理課,2023,202310,3Q,300002,経常利益,S005,確定,168773160,237937089
20230926,読売広告社,クリエイティブ統括,デジタルマーケティング部,第三課,2023,202309,2Q,400002,制作収入,S003,調整,364677349,265939220
20240724,大広,営業統括,メディアプランニング部,第三課,2024,202407,2Q,500001,広告主負担金,S001,通常,180578500,155987542
20240221,博報堂DYメディアパートナーズ,メディア統括,メディアプランニング部,企画課,2023,202402,4Q,200002,経費,S005,確定,568843933,435908566
20240625,大広,メディア統括,デジタルマーケティング部,推進課,2024,202406,1Q,200001,人件費,S004,見込,2237282,2760821
20240412,博報堂DYメディアパートナーズ,クリエイティブ統括,人事部,第一課,2024,202404,1Q,200003,減価償却費,S005,確定,112059155,167823520
20250210,読売広告社,デジタル統括,財務経理部,第一課,2024,202502,4Q,100001,売上高,S005,確定,55751635,92108024
20240426,博報堂プロダクツ,管理統括,クリエイティブ部,運用課,2024,202404,1Q,400003,コンサルティング収入,S005,確定,670450496,498041362
20250126,博報堂DYメディアパートナーズ,クリエイティブ統括,第一営業部,管理課,2024,202501,4Q,200003,減価償却費,S003,調整,144003574,171337098
20250102,読売広告社,デジタル統括,第二営業部,運用課,2024,202501,4Q,100001,売上高,S001,通常,80275794,68897348
20230710,博報堂,デジタル統括,クリエイティブ部,推進課,2023,202307,2Q,300002,経常利益,S005,確定,159999097,250684245
20230623,読売広告社,営業統括,第二営業部,管理課,2023,202306,1Q,100002,売上原価,S002,特別,143553886,133288663
20230625,読売広告社,管理統括,クリエイティブ部,企画課,2023,202306,1Q,100001,売上高,S004,見込,493832079,379600986
20230610,博報堂DYメディアパートナーズ,メディア統括,制作部,第二課,2023,202306,1Q,100001,売上高,S005,確定,35046609,36337283
20250124,博報堂プロダクツ,メディア統括,総務部,第二課,2024,202501,4Q,100003,売上総利益,S004,見込,323719273,412179727
20250111,大広,クリエイティブ統括,経営企画部,管理課,2024,202501,4Q,400002,制作収入,S001,通常,379529089,488431802
20241116,博報堂プロダクツ,管理統括,制作部,運用課,2024,202411,3Q,500001,広告主負担金,S001,通常,85753103,90124368
20240323,読売広告社,デジタル統括,第一営業部,第三課,2023,202403,4Q,400002,制作収入,S005,確定,44103297,62659478
20240419,博報堂,クリエイティブ統括,制作部,推進課,2024,202404,1Q,100001,売上高,S004,見込,414639170,343551898
20240922,博報堂DYメディアパートナーズ,クリエイティブ統括,人事部,第一課,2024,202409,2Q,200002,経費,S001,通常,277452707,281070831
20240522,博報堂DYメディアパートナーズ,メディア統括,デジタルマーケティング部,第一課,2024,202405,1Q,300001,営業利益,S005,確定,65231369,47734910
20240709,読売広告社,デジタル統括,デジタルマーケティング部,開発課,2024,202407,2Q,100003,売上総利益,S002,特別,512078717,378502359
20240406,博報堂DYメディアパートナーズ,クリエイティブ統括,制作部,運用課,2024,202404,1Q,300002,経常利益,S005,確定,308228307,257132853
20230427,読売広告社,デジタル統括,制作部,企画課,2023,202304,1Q,300001,営業利益,S001,通常,150101479,221170384
20240318,博報堂プロダクツ,営業統括,総務部,企画課,2023,202403,4Q,200001,人件費,S003,調整,19448182,29655543
20240605,大広,営業統括,第一営業部,管理課,2024,202406,1Q,300002,経常利益,S001,通常,297147003,264918979
20250327,博報堂DYメディアパートナーズ,クリエイティブ統括,財務経理部,推進課,2024,202503,4Q,200001,人件費,S001,通常,297858763,284306839
20240626,博報堂プロダクツ,管理統括,人事部,管理課,2024,202406,1Q,500002,媒体社リベート,S002,特別,388875910,289958228
20240123,博報堂プロダクツ,メディア統括,経営企画部,管理課,2023,202401,4Q,500001,広告主負担金,S001,通常,227172765,195777764
20231010,博報堂,メディア統括,人事部,推進課,2023,202310,3Q,200002,経費,S002,特別,125130646,143209288
20230420,大広,デジタル統括,制作部,開発課,2023,202304,1Q,400003,コンサルティング収入,S002,特別,92390260,67196555
20241221,博報堂DYメディアパートナーズ,デジタル統括,経営企画部,第二課,2024,202412,3Q,300002,経常利益,S005,確定,486371152,452735697
20241202,読売広告社,管理統括,クリエイティブ部,運用課,2024,202412,3Q,400003,コンサルティング収入,S004,見込,214735168,184356563
20240228,博報堂DYメディアパートナーズ,デジタル統括,制作部,管理課,2023,202402,4Q,100002,売上原価,S003,調整,636218003,499726729
20241219,博報堂プロダクツ,営業統括,経営企画部,第三課,2024,202412,3Q,500001,広告主負担金,S004,見込,483827287,350544686
20230910,読売広告社,営業統括,デジタルマーケティング部,管理課,2023,202309,2Q,100001,売上高,S001,通常,257227750,424846510
20230922,博報堂DYメディアパートナーズ,管理統括,メディアプランニング部,管理課,2023,202309,2Q,400001,媒体手数料収入,S002,特別,185013970,304483021
20230715,博報堂プロダクツ,クリエイティブ統括,第二営業部,第一課,2023,202307,2Q,400001,媒体手数料収入,S003,調整,2060108,2368007
20240323,読売広告社,クリエイティブ統括,制作部,企画課,2023,202403,4Q,400001,媒体手数料収入,S004,見込,278314968,241877563
20230412,博報堂プロダクツ,デジタル統括,総務部,開発課,2023,202304,1Q,300002,経常利益,S001,通常,610203148,457138445
20230820,大広,メディア統括,第二営業部,第一課,2023,202308,2Q,200001,人件費,S002,特別,261933517,405699125
20230911,大広,クリエイティブ統括,財務経理部,管理課,2023,202309,2Q,400002,制作収入,S005,確定,171961953,133743826
20240209,博報堂,デジタル統括,経営企画部,推進課,2023,202402,4Q,300002,経常利益,S003,調整,254851343,343468022
20250117,博報堂DYメディアパートナーズ,メディア統括,クリエイティブ部,第二課,2024,202501,4Q,200003,減価償却費,S002,特別,80453957,100626426
20231024,博報堂プロダクツ,営業統括,メディアプランニング部,開発課,2023,202310,3Q,300001,営業利益,S005,確定,69980880,72041636
20240910,博報堂,メディア統括,メディアプランニング部,企画課,2024,202409,2Q,400003,コンサルティング収入,S005,確定,48858045,54961657
20241121,博報堂プロダクツ,メディア統括,総務部,推進課,2024,202411,3Q,400001,媒体手数料収入,S002,特別,29447364,38544799
20240902,博報堂プロダクツ,営業統括,人事部,第三課,2024,202409,2Q,400001,媒体手数料収入,S001,通常,341476986,399794004
20241208,大広,営業統括,第一営業部,第一課,2024,202412,3Q,100002,売上原価,S005,確定,230055739,234764757
20240723,博報堂,営業統括,クリエイティブ部,運用課,2024,202407,2Q,100002,売上原価,S005,確定,162757116,180908575
20250304,大広,管理統括,制作部,第三課,2024,202503,4Q,400003,コンサルティング収入,S003,調整,487111886,469546674
20231125,大広,管理統括,第二営業部,推進課,2023,202311,3Q,300002,経常利益,S004,見込,361882131,408441211
20240824,博報堂,メディア統括,メディアプランニング部,運用課,2024,202408,2Q,400003,コンサルティング収入,S004,見込,460579731,488142794
20231225,読売広告社,デジタル統括,第一営業部,運用課,2023,202312,3Q,300002,経常利益,S004,見込,268781207,247496212
20240615,博報堂プロダクツ,営業統括,経営企画部,管理課,2024,202406,1Q,100002,売上原価,S002,特別,598822816,438477615
20241128,読売広告社,営業統括,メディアプランニング部,運用課,2024,202411,3Q,100002,売上原価,S005,確定,268707939,298965633
20240517,大広,管理統括,財務経理部,管理課,2024,202405,1Q,400002,制作収入,S004,見込,54728890,82073157
20230703,大広,デジタル統括,人事部,第一課,2023,202307,2Q,100003,売上総利益,S005,確定,170361514,186170484
20240607,博報堂,営業統括,第一営業部,開発課,2024,202406,1Q,100003,売上総利益,S002,特別,153695318,141971631
20230424,読売広告社,管理統括,制作部,管理課,2023,202304,1Q,300002,経常利益,S003,調整,221461217,319182110
20240505,博報堂,管理統括,財務経理部,第三課,2024,202405,1Q,200001,人件費,S004,見込,321700346,229887973
20240123,大広,クリエイティブ統括,第一営業部,推進課,2023,202401,4Q,100002,売上原価,S002,特別,154459972,179758451
20230408,読売広告社,管理統括,第一営業部,第二課,2023,202304,1Q,200001,人件費,S003,調整,522759821,390032180
20250205,大広,デジタル統括,総務部,第二課,2024,202502,4Q,300001,営業利益,S002,特別,69829751,54990741
20250117,博報堂プロダクツ,管理統括,メディアプランニング部,企画課,2024,202501,4Q,100003,売上総利益,S005,確定,43040124,62917424
20250324,大広,メディア統括,制作部,開発課,2024,202503,4Q,200001,人件費,S001,通常,420652555,474407404
20230623,大広,管理統括,総務部,推進課,2023,202306,1Q,100002,売上原価,S003,調整,475513461,460696222
20241028,博報堂,メディア統括,人事部,企画課,2024,202410,3Q,300001,営業利益,S001,通常,72645077,87077854
20231020,読売広告社,メディア統括,デジタルマーケティング部,管理課,2023,202310,3Q,400003,コンサルティング収入,S004,見込,291090580,423505822
20230414,博報堂,営業統括,制作部,運用課,2023,202304,1Q,400002,制作収入,S002,特別,139243184,154779277
20231127,博報堂プロダクツ,デジタル統括,総務部,第一課,2023,202311,3Q,100002,売上原価,S004,見込,220189426,188080126
20240626,大広,営業統括,第二営業部,第一課,2024,202406,1Q,100001,売上高,S002,特別,531499189,404203690
20230517,博報堂プロダクツ,営業統括,クリエイティブ部,第二課,2023,202305,1Q,300002,経常利益,S005,確定,272096352,213031598
20250227,博報堂プロダクツ,営業統括,総務部,管理課,2024,202502,4Q,100002,売上原価,S002,特別,179061852,211885545
20230828,博報堂DYメディアパートナーズ,営業統括,第二営業部,第二課,2023,202308,2Q,400003,コンサルティング収入,S001,通常,534589102,431634528
20231025,博報堂,営業統括,第二営業部,管理課,2023,202310,3Q,300002,経常利益,S001,通常,222727871,337949052
20240113,博報堂,管理統括,財務経理部,推進課,2023,202401,4Q,100003,売上総利益,S002,特別,144630430,194994000
20231126,読売広告社,クリエイティブ統括,経営企画部,運用課,2023,202311,3Q,400003,コンサルティング収入,S003,調整,11128136,7958995
20230528,博報堂プロダクツ,管理統括,人事部,第二課,2023,202305,1Q,200003,減価償却費,S005,確定,136475409,135866707
20231013,大広,クリエイティブ統括,第二営業部,運用課,2023,202310,3Q,200003,減価償却費,S005,確定,476885848,366656816
20240528,博報堂プロダクツ,管理統括,財務経理部,開発課,2024,202405,1Q,300001,営業利益,S002,特別,287032724,312263733
20230706,博報堂プロダクツ,営業統括,クリエイティブ部,管理課,2023,202307,2Q,200003,減価償却費,S004,見込,83137698,110490742
20231128,博報堂DYメディアパートナーズ,デジタル統括,制作部,第一課,2023,202311,3Q,200003,減価償却費,S004,見込,394581487,404124374
20230820,博報堂DYメディアパートナーズ,営業統括,第一営業部,運用課,2023,202308,2Q,100001,売上高,S002,特別,186777929,199597446
20230428,博報堂DYメディアパートナーズ,クリエイティブ統括,デジタルマーケティング部,開発課,2023,202304,1Q,100003,売上総利益,S005,確定,209547022,167472498
20230825,大広,営業統括,第二営業部,企画課,2023,202308,2Q,300002,経常利益,S001,通常,144442902,133616396
20240417,読売広告社,メディア統括,財務経理部,推進課,2024,202404,1Q,300001,営業利益,S002,特別,99939932,102832786
20230627,大広,管理統括,メディアプランニング部,第二課,2023,202306,1Q,300002,経常利益,S005,確定,251558351,225550272
20240110,博報堂,クリエイティブ統括,クリエイティブ部,推進課,2023,202401,4Q,500001,広告主負担金,S001,通常,89356661,89157218
20240715,博報堂DYメディアパートナーズ,デジタル統括,制作部,第一課,2024,202407,2Q,200002,経費,S002,特別,150835539,179087294
20250218,大広,メディア統括,第一営業部,推進課,2024,202502,4Q,200001,人件費,S001,通常,300003917,436685240
20250328,博報堂プロダクツ,メディア統括,第二営業部,第三課,2024,202503,4Q,200003,減価償却費,S005,確定,558330840,480418550
20241103,博報堂プロダクツ,営業統括,人事部,管理課,2024,202411,3Q,100002,売上原価,S002,特別,42269090,32416422
20240624,大広,メディア統括,制作部,企画課,2024,202406,1Q,400003,コンサルティング収入,S002,特別,116568050,97145857
20250217,読売広告社,クリエイティブ統括,財務経理部,第三課,2024,202502,4Q,400001,媒体手数料収入,S005,確定,342798870,344266713
20240202,博報堂,メディア統括,第一営業部,企画課,2023,202402,4Q,400003,コンサルティング収入,S001,通常,450995443,478825958
20230622,読売広告社,デジタル統括,経営企画部,開発課,2023,202306,1Q,300001,営業利益,S004,見込,374229672,404221343
20250205,読売広告社,営業統括,財務経理部,企画課,2024,202502,4Q,100001,売上高,S004,見込,329360018,356897567
20240201,読売広告社,クリエイティブ統括,第二営業部,第二課,2023,202402,4Q,100003,売上総利益,S003,調整,240175609,235264557
20241202,博報堂,管理統括,財務経理部,企画課,2024,202412,3Q,200002,経費,S002,特別,439624501,338678122
20240801,読売広告社,メディア統括,制作部,運用課,2024,202408,2Q,100001,売上高,S002,特別,336087328,300693747
20230810,博報堂DYメディアパートナーズ,デジタル統括,第二営業部,管理課,2023,202308,2Q,300002,経常利益,S002,特別,278864766,387200799
20230507,大広,メディア統括,総務部,開発課,2023,202305,1Q,300002,経常利益,S001,通常,273892030,260146436
20230927,大広,メディア統括,クリエイティブ部,運用課,2023,202309,2Q,300001,営業利益,S005,確定,45134745,55519860
20250104,大広,クリエイティブ統括,第二営業部,管理課,2024,202501,4Q,500002,媒体社リベート,S002,特別,331165191,252593549
20250221,大広,デジタル統括,第一営業部,第三課,2024,202502,4Q,200003,減価償却費,S002,特別,110460709,146988115
20231119,博報堂DYメディアパートナーズ,営業統括,第一営業部,推進課,2023,202311,3Q,300002,経常利益,S002,特別,167875933,159379492
20240819,読売広告社,営業統括,経営企画部,運用課,2024,202408,2Q,400001,媒体手数料収入,S001,通常,515455076,373838406
20231004,博報堂プロダクツ,管理統括,制作部,管理課,2023,202310,3Q,500002,媒体社リベート,S004,見込,340717280,437569238
20240205,博報堂,メディア統括,経営企画部,第三課,2023,202402,4Q,100003,売上総利益,S002,特別,153537988,121925387
20230513,博報堂,管理統括,クリエイティブ部,管理課,2023,202305,1Q,200003,減価償却費,S003,調整,94377212,69561033
20250104,博報堂プロダクツ,メディア統括,財務経理部,開発課,2024,202501,4Q,100001,売上高,S003,調整,568263799,418272976
20230907,博報堂プロダクツ,営業統括,制作部,企画課,2023,202309,2Q,500002,媒体社リベート,S005,確定,476597271,394393672
20231201,読売広告社,クリエイティブ統括,人事部,第三課,2023,202312,3Q,400003,コンサルティング収入,S003,調整,336290971,298596681
20230516,博報堂,デジタル統括,クリエイティブ部,第二課,2023,202305,1Q,500002,媒体社リベート,S001,通常,259494415,344955256
20241010,博報堂プロダクツ,営業統括,財務経理部,第一課,2024,202410,3Q,200001,人件費,S003,調整,36070416,26361356
20230627,博報堂,営業統括,財務経理部,推進課,2023,202306,1Q,100001,売上高,S004,見込,47678219,48997473
20231016,大広,クリエイティブ統括,財務経理部,推進課,2023,202310,3Q,400003,コンサルティング収入,S004,見込,275868551,202519796
20240328,博報堂DYメディアパートナーズ,デジタル統括,デジタルマーケティング部,第三課,2023,202403,4Q,200001,人件費,S005,確定,177808293,269802158
20240613,博報堂DYメディアパートナーズ,デジタル統括,人事部,企画課,2024,202406,1Q,300002,経常利益,S001,通常,278515982,258029567
20250321,読売広告社,管理統括,人事部,第一課,2024,202503,4Q,200001,人件費,S001,通常,5616928,7200723
20250305,読売広告社,メディア統括,クリエイティブ部,運用課,2024,202503,4Q,500002,媒体社リベート,S005,確定,221127882,332008857
20230817,読売広告社,管理統括,第二営業部,第三課,2023,202308,2Q,300002,経常利益,S003,調整,254765322,251254486
20230526,博報堂,管理統括,第二営業部,第二課,2023,202305,1Q,400001,媒体手数料収入,S005,確定,377692523,295977906
20230905,大広,管理統括,制作部,第三課,2023,202309,2Q,400002,制作収入,S004,見込,64443496,67490179
20240502,大広,デジタル統括,デジタルマーケティング部,推進課,2024,202405,1Q,100001,売上高,S001,通常,227200488,296343960
20241028,博報堂DYメディアパートナーズ,デジタル統括,デジタルマーケティング部,管理課,2024,202410,3Q,100003,売上総利益,S001,通常,170437994,160356021
20230711,博報堂プロダクツ,メディア統括,人事部,管理課,2023,202307,2Q,200002,経費,S002,特別,538226693,407658313
20231106,読売広告社,メディア統括,第一営業部,運用課,2023,202311,3Q,200002,経費,S004,見込,235909475,293857086
20240810,博報堂プロダクツ,管理統括,メディアプランニング部,推進課,2024,202408,2Q,200002,経費,S004,見込,26769841,29198783
20231025,読売広告社,管理統括,人事部,企画課,2023,202310,3Q,500001,広告主負担金,S001,通常,240841341,278468454
20241218,博報堂DYメディアパートナーズ,管理統括,デジタルマーケティング部,運用課,2024,202412,3Q,200001,人件費,S005,確定,506839941,436584573
20231211,博報堂DYメディアパートナーズ,管理統括,第二営業部,推進課,2023,202312,3Q,400003,コンサルティング収入,S003,調整,34485877,26498767
20240519,読売広告社,管理統括,総務部,企画課,2024,202405,1Q,300002,経常利益,S004,見込,62102934,101362310
20231007,博報堂プロダクツ,メディア統括,財務経理部,第一課,2023,202310,3Q,100003,売上総利益,S005,確定,317699195,257440757
20240616,博報堂プロダクツ,営業統括,経営企画部,推進課,2024,202406,1Q,500002,媒体社リベート,S002,特別,81241840,83674011
20230816,博報堂プロダクツ,デジタル統括,総務部,開発課,2023,202308,2Q,400002,制作収入,S003,調整,26695615,23641264
20240521,大広,管理統括,総務部,管理課,2024,202405,1Q,100001,売上高,S004,見込,75600657,114610821
20250324,読売広告社,デジタル統括,メディアプランニング部,管理課,2024,202503,4Q,400002,制作収入,S002,特別,51506682,41835118
20231201,大広,営業統括,財務経理部,管理課,2023,202312,3Q,300002,経常利益,S003,調整,225506859,266349913
20231118,博報堂DYメディアパートナーズ,デジタル統括,メディアプランニング部,第三課,2023,202311,3Q,200002,経費,S005,確定,99987132,132931207
20241120,読売広告社,クリエイティブ統括,人事部,管理課,2024,202411,3Q,500001,広告主負担金,S003,調整,200325798,155627989
20250305,博報堂,メディア統括,第二営業部,第一課,2024,202503,4Q,200001,人件費,S002,特別,90850914,133424456
20240225,大広,管理統括,第二営業部,第三課,2023,202402,4Q,100003,売上総利益,S003,調整,53279579,46063253
20230909,大広,クリエイティブ統括,メディアプランニング部,推進課,2023,202309,2Q,200001,人件費,S005,確定,366445714,298008606
20230626,博報堂DYメディアパートナーズ,クリエイティブ統括,第二営業部,推進課,2023,202306,1Q,100001,売上高,S005,確定,27669178,27368451
20230718,博報堂プロダクツ,管理統括,第一営業部,開発課,2023,202307,2Q,400003,コンサルティング収入,S001,通常,553331989,407783313
20231222,博報堂DYメディアパートナーズ,管理統括,デジタルマーケティング部,企画課,2023,202312,3Q,400003,コンサルティング収入,S003,調整,449034107,371201438
20240515,読売広告社,メディア統括,デジタルマーケティング部,企画課,2024,202405,1Q,400002,制作収入,S002,特別,524947003,436652184
20240227,大広,管理統括,クリエイティブ部,第三課,2023,202402,4Q,500001,広告主負担金,S001,通常,81337357,88714456
20240605,大広,メディア統括,デジタルマーケティング部,推進課,2024,202406,1Q,100003,売上総利益,S002,特別,251019664,269073041
20240324,読売広告社,メディア統括,財務経理部,企画課,2023,202403,4Q,400002,制作収入,S002,特別,224328054,195012725
20230726,読売広告社,管理統括,デジタルマーケティング部,企画課,2023,202307,2Q,400001,媒体手数料収入,S002,特別,296054430,228641757
20250204,読売広告社,デジタル統括,財務経理部,管理課,2024,202502,4Q,400002,制作収入,S003,調整,337580341,346041295
20240222,博報堂DYメディアパートナーズ,クリエイティブ統括,第二営業部,第二課,2023,202402,4Q,400001,媒体手数料収入,S003,調整,546305719,413945817
20231002,博報堂,管理統括,総務部,第三課,2023,202310,3Q,500002,媒体社リベート,S005,確定,276336379,379261643
20231211,大広,クリエイティブ統括,人事部,運用課,2023,202312,3Q,200003,減価償却費,S001,通常,290850431,348885027
20240208,博報堂プロダクツ,クリエイティブ統括,財務経理部,第三課,2023,202402,4Q,400001,媒体手数料収入,S001,通常,214646275,327408714
20231003,読売広告社,メディア統括,メディアプランニング部,推進課,2023,202310,3Q,200001,人件費,S001,通常,173089242,140990333
20240605,博報堂プロダクツ,クリエイティブ統括,制作部,第一課,2024,202406,1Q,500001,広告主負担金,S002,特別,35077307,33380193
20230819,博報堂,デジタル統括,制作部,第三課,2023,202308,2Q,200003,減価償却費,S004,見込,318657863,235102741
20231212,博報堂DYメディアパートナーズ,営業統括,第二営業部,開発課,2023,202312,3Q,100002,売上原価,S003,調整,334717974,378488648
20240926,読売広告社,デジタル統括,制作部,企画課,2024,202409,2Q,400002,制作収入,S004,見込,123815064,126066419
20240827,読売広告社,クリエイティブ統括,財務経理部,第一課,2024,202408,2Q,500002,媒体社リベート,S003,調整,200533240,257060651
20241116,読売広告社,デジタル統括,制作部,推進課,2024,202411,3Q,100002,売上原価,S003,調整,429656440,445260258
20241218,博報堂DYメディアパートナーズ,管理統括,第一営業部,運用課,2024,202412,3Q,100001,売上高,S001,通常,19298332,15956771
20230618,大広,管理統括,経営企画部,第二課,2023,202306,1Q,300001,営業利益,S004,見込,354966811,296656461
20240701,博報堂DYメディアパートナーズ,デジタル統括,第一営業部,運用課,2024,202407,2Q,100003,売上総利益,S004,見込,234034086,229378654
20241228,博報堂,デジタル統括,第一営業部,管理課,2024,202412,3Q,100002,売上原価,S004,見込,154202188,226162603
20241018,大広,営業統括,制作部,管理課,2024,202410,3Q,300001,営業利益,S004,見込,321242693,417282098
20230518,博報堂,デジタル統括,経営企画部,第一課,2023,202305,1Q,500001,広告主負担金,S005,確定,66799314,55312294
20240320,大広,メディア統括,クリエイティブ部,開発課,2023,202403,4Q,300001,営業利益,S001,通常,222835540,190585035
20250108,博報堂プロダクツ,営業統括,メディアプランニング部,第一課,2024,202501,4Q,100002,売上原価,S004,見込,319606544,466063027
20250210,博報堂DYメディアパートナーズ,クリエイティブ統括,クリエイティブ部,第三課,2024,202502,4Q,400001,媒体手数料収入,S005,確定,126188257,136725701
20240823,博報堂プロダクツ,デジタル統括,財務経理部,企画課,2024,202408,2Q,200001,人件費,S004,見込,48997015,56602117
20230910,大広,営業統括,メディアプランニング部,管理課,2023,202309,2Q,500001,広告主負担金,S001,通常,15169990,13638997
20250209,博報堂DYメディアパートナーズ,管理統括,総務部,管理課,2024,202502,4Q,500002,媒体社リベート,S001,通常,341449111,358651288
20240911,読売広告社,クリエイティブ統括,経営企画部,推進課,2024,202409,2Q,100002,売上原価,S003,調整,171862372,222101626
20240823,博報堂DYメディアパートナーズ,デジタル統括,経営企画部,第一課,2024,202408,2Q,100002,売上原価,S003,調整,334962971,310245671
20240801,博報堂DYメディアパートナーズ,クリエイティブ統括,デジタルマーケティング部,第三課,2024,202408,2Q,100002,売上原価,S003,調整,435172393,329479750
20230703,読売広告社,メディア統括,経営企画部,運用課,2023,202307,2Q,300001,営業利益,S004,見込,435488864,311697586
20231119,博報堂,管理統括,第一営業部,管理課,2023,202311,3Q,100002,売上原価,S003,調整,354961784,405033292
20241003,博報堂プロダクツ,営業統括,第二営業部,企画課,2024,202410,3Q,100003,売上総利益,S005,確定,336571391,407200864
20230502,大広,営業統括,人事部,推進課,2023,202305,1Q,100003,売上総利益,S001,通常,410684502,424591229
20240419,博報堂DYメディアパートナーズ,クリエイティブ統括,クリエイティブ部,開発課,2024,202404,1Q,200001,人件費,S005,確定,487941879,378065638
20241015,博報堂プロダクツ,管理統括,メディアプランニング部,管理課,2024,202410,3Q,400003,コンサルティング収入,S004,見込,259667407,199669877
20240516,大広,クリエイティブ統括,第一営業部,第二課,2024,202405,1Q,300001,営業利益,S005,確定,95538976,97429116
20240704,読売広告社,メディア統括,経営企画部,運用課,2024,202407,2Q,400002,制作収入,S005,確定,459512007,382492537
20240112,博報堂プロダクツ,クリエイティブ統括,総務部,開発課,2023,202401,4Q,200003,減価償却費,S001,通常,389227141,383818049
20230903,読売広告社,営業統括,制作部,第三課,2023,202309,2Q,300002,経常利益,S001,通常,127521710,120177441
20230525,読売広告社,メディア統括,経営企画部,第二課,2023,202305,1Q,500002,媒体社リベート,S004,見込,142703084,171531133
