RB処理日,会社,部門G,部門,部署,年度,年月,四半期,管理項目コード,管理項目名称,補助項目コード,補助項目名称,実績,予算
20241016,読売広告社,クリエイティブ統括,経営企画部,管理課,2024,202410,3Q,500002,媒体社リベート,S004,見込,59309537,72036533
20241120,博報堂DYメディアパートナーズ,デジタル統括,クリエイティブ部,開発課,2024,202411,3Q,100002,売上原価,S005,確定,261471248,191630693
20240212,博報堂DYメディアパートナーズ,メディア統括,デジタルマーケティング部,第一課,2023,202402,4Q,100001,売上高,S001,通常,138063236,198991072
20231221,大広,デジタル統括,人事部,第一課,2023,202312,3Q,100003,売上総利益,S005,確定,92851889,148669847
20230810,博報堂DYメディアパートナーズ,管理統括,デジタルマーケティング部,推進課,2023,202308,2Q,400002,制作収入,S001,通常,145541730,208896071
20240527,博報堂,管理統括,デジタルマーケティング部,第一課,2024,202405,1Q,400003,コンサルティング収入,S002,特別,285716897,215036037
20240304,読売広告社,メディア統括,第一営業部,開発課,2023,202403,4Q,400003,コンサルティング収入,S003,調整,284741831,447277339
20240915,大広,管理統括,第二営業部,運用課,2024,202409,2Q,400003,コンサルティング収入,S004,見込,565169363,447706322
20231018,博報堂,メディア統括,総務部,第一課,2023,202310,3Q,100002,売上原価,S002,特別,51766418,59036790
20250210,博報堂,メディア統括,財務経理部,運用課,2024,202502,4Q,400003,コンサルティング収入,S005,確定,355296122,342633484
20241222,読売広告社,管理統括,経営企画部,管理課,2024,202412,3Q,200003,減価償却費,S004,見込,225803732,210595067
20230914,大広,管理統括,総務部,推進課,2023,202309,2Q,300001,営業利益,S005,確定,121508819,123044812
20240416,博報堂DYメディアパートナーズ,デジタル統括,制作部,第二課,2024,202404,1Q,400001,媒体手数料収入,S003,調整,242920153,248741238
20230625,大広,デジタル統括,経営企画部,第二課,2023,202306,1Q,100002,売上原価,S002,特別,297151746,283718555
20230814,大広,管理統括,経営企画部,開発課,2023,202308,2Q,400003,コンサルティング収入,S002,特別,311565043,472868594
20230519,大広,デジタル統括,総務部,第二課,2023,202305,1Q,200001,人件費,S002,特別,93957628,74963565
20230810,博報堂DYメディアパートナーズ,デジタル統括,経営企画部,第二課,2023,202308,2Q,500001,広告主負担金,S005,確定,506963239,429444135
20240728,博報堂DYメディアパートナーズ,管理統括,財務経理部,管理課,2024,202407,2Q,300001,営業利益,S005,確定,66530782,108820992
20230904,博報堂,営業統括,デジタルマーケティング部,第一課,2023,202309,2Q,200001,人件費,S001,通常,277987157,272498177
20230804,博報堂DYメディアパートナーズ,営業統括,第一営業部,第一課,2023,202308,2Q,500001,広告主負担金,S003,調整,89735388,140685900
20250223,博報堂,メディア統括,経営企画部,運用課,2024,202502,4Q,400003,コンサルティング収入,S001,通常,33254741,37648052
20230813,博報堂,デジタル統括,デジタルマーケティング部,管理課,2023,202308,2Q,500002,媒体社リベート,S005,確定,351849180,284161882
20230811,博報堂DYメディアパートナーズ,デジタル統括,第一営業部,推進課,2023,202308,2Q,400003,コンサルティング収入,S002,特別,141291209,211657319
20230825,博報堂プロダクツ,クリエイティブ統括,メディアプランニング部,推進課,2023,202308,2Q,200002,経費,S005,確定,148470381,227777889
20230514,博報堂,営業統括,デジタルマーケティング部,第一課,2023,202305,1Q,200001,人件費,S002,特別,595883164,494965829
20250323,博報堂プロダクツ,デジタル統括,制作部,推進課,2024,202503,4Q,400002,制作収入,S004,見込,210975120,334201181
20240506,博報堂DYメディアパートナーズ,デジタル統括,デジタルマーケティング部,管理課,2024,202405,1Q,100001,売上高,S003,調整,344328894,374294617
20230410,大広,管理統括,制作部,第一課,2023,202304,1Q,100003,売上総利益,S001,通常,79941439,95804457
20240524,博報堂プロダクツ,クリエイティブ統括,第一営業部,第二課,2024,202405,1Q,400003,コンサルティング収入,S005,確定,269150894,265944158
20241219,博報堂DYメディアパートナーズ,営業統括,総務部,推進課,2024,202412,3Q,100001,売上高,S003,調整,378313468,395834479
20250123,大広,メディア統括,制作部,推進課,2024,202501,4Q,300001,営業利益,S002,特別,26930686,25066358
20240221,大広,デジタル統括,制作部,推進課,2023,202402,4Q,100003,売上総利益,S005,確定,23188113,23458715
20240212,博報堂,メディア統括,デジタルマーケティング部,開発課,2023,202402,4Q,400001,媒体手数料収入,S002,特別,231044907,325336750
20250322,読売広告社,営業統括,経営企画部,管理課,2024,202503,4Q,300002,経常利益,S004,見込,79439631,60063452
20230614,大広,クリエイティブ統括,第二営業部,第二課,2023,202306,1Q,400002,制作収入,S002,特別,185361782,289449887
20230806,博報堂,管理統括,クリエイティブ部,推進課,2023,202308,2Q,300001,営業利益,S005,確定,41320052,56000826
20241204,大広,管理統括,デジタルマーケティング部,企画課,2024,202412,3Q,100003,売上総利益,S002,特別,438746791,359214581
20231204,大広,デジタル統括,第一営業部,運用課,2023,202312,3Q,100003,売上総利益,S003,調整,55090855,90551206
20240928,博報堂DYメディアパートナーズ,営業統括,人事部,企画課,2024,202409,2Q,400001,媒体手数料収入,S005,確定,505113761,460069734
20240226,博報堂プロダクツ,クリエイティブ統括,制作部,運用課,2023,202402,4Q,400002,制作収入,S004,見込,114330860,118673216
20230715,読売広告社,管理統括,財務経理部,管理課,2023,202307,2Q,400002,制作収入,S002,特別,211529587,185396326
20231202,博報堂プロダクツ,営業統括,第一営業部,第二課,2023,202312,3Q,400003,コンサルティング収入,S001,通常,327775625,266978041
20231007,博報堂,管理統括,財務経理部,運用課,2023,202310,3Q,400001,媒体手数料収入,S003,調整,258619615,385465472
20250309,読売広告社,管理統括,メディアプランニング部,推進課,2024,202503,4Q,200001,人件費,S004,見込,449955909,406158662
20230501,読売広告社,営業統括,経営企画部,第一課,2023,202305,1Q,200003,減価償却費,S001,通常,43205569,46198683
20230716,大広,管理統括,第一営業部,運用課,2023,202307,2Q,400003,コンサルティング収入,S004,見込,109483954,126286171
20240325,読売広告社,管理統括,第二営業部,第二課,2023,202403,4Q,200002,経費,S001,通常,383585620,344355632
20241116,読売広告社,管理統括,第一営業部,第一課,2024,202411,3Q,100003,売上総利益,S002,特別,99695095,159803768
20250214,博報堂プロダクツ,営業統括,第一営業部,推進課,2024,202502,4Q,200003,減価償却費,S003,調整,294806115,223107296
20231119,博報堂DYメディアパートナーズ,メディア統括,メディアプランニング部,管理課,2023,202311,3Q,200003,減価償却費,S002,特別,396599934,446563011
20240916,大広,クリエイティブ統括,第一営業部,企画課,2024,202409,2Q,500002,媒体社リベート,S005,確定,344491850,402714683
20230710,博報堂DYメディアパートナーズ,デジタル統括,メディアプランニング部,第二課,2023,202307,2Q,300001,営業利益,S003,調整,264209038,359354906
20231125,読売広告社,メディア統括,デジタルマーケティング部,企画課,2023,202311,3Q,200003,減価償却費,S001,通常,31270075,23985041
20250327,読売広告社,管理統括,人事部,第一課,2024,202503,4Q,500001,広告主負担金,S001,通常,364249051,438321405
20230626,博報堂,メディア統括,デジタルマーケティング部,開発課,2023,202306,1Q,400003,コンサルティング収入,S001,通常,196167017,204592887
20241020,博報堂,営業統括,制作部,推進課,2024,202410,3Q,500002,媒体社リベート,S005,確定,223930590,230904443
20240612,読売広告社,営業統括,人事部,管理課,2024,202406,1Q,100003,売上総利益,S002,特別,419710190,373853020
20240214,大広,メディア統括,制作部,第三課,2023,202402,4Q,100003,売上総利益,S003,調整,319708104,348422843
20250123,読売広告社,デジタル統括,第二営業部,第三課,2024,202501,4Q,300002,経常利益,S002,特別,409886707,307412698
20230710,大広,クリエイティブ統括,経営企画部,推進課,2023,202307,2Q,400003,コンサルティング収入,S003,調整,148459578,120803459
20231107,読売広告社,管理統括,制作部,第一課,2023,202311,3Q,200002,経費,S005,確定,129074662,99370564
20240822,読売広告社,メディア統括,第二営業部,開発課,2024,202408,2Q,300002,経常利益,S004,見込,2530370,3229252
20231228,博報堂DYメディアパートナーズ,管理統括,第一営業部,推進課,2023,202312,3Q,200002,経費,S004,見込,399558044,492989735
20240719,博報堂プロダクツ,営業統括,総務部,第二課,2024,202407,2Q,200001,人件費,S003,調整,452259488,421059225
20230618,大広,デジタル統括,第一営業部,運用課,2023,202306,1Q,300001,営業利益,S003,調整,94042595,117642901
20230507,博報堂DYメディアパートナーズ,メディア統括,総務部,推進課,2023,202305,1Q,100001,売上高,S003,調整,463536472,380576815
20231204,博報堂プロダクツ,デジタル統括,第二営業部,第二課,2023,202312,3Q,400001,媒体手数料収入,S005,確定,404510026,338120488
20240713,博報堂DYメディアパートナーズ,営業統括,第一営業部,管理課,2024,202407,2Q,300002,経常利益,S005,確定,145332935,180005213
20231106,博報堂プロダクツ,メディア統括,人事部,第一課,2023,202311,3Q,400001,媒体手数料収入,S001,通常,555139392,477218828
20230717,大広,メディア統括,経営企画部,管理課,2023,202307,2Q,300002,経常利益,S004,見込,244881668,354373269
20250116,博報堂プロダクツ,営業統括,制作部,管理課,2024,202501,4Q,400002,制作収入,S001,通常,362575149,320176162
20230601,博報堂プロダクツ,営業統括,経営企画部,推進課,2023,202306,1Q,200003,減価償却費,S004,見込,430688533,480802446
20240227,読売広告社,クリエイティブ統括,財務経理部,第三課,2023,202402,4Q,400003,コンサルティング収入,S002,特別,67427350,91515511
20231208,博報堂プロダクツ,クリエイティブ統括,経営企画部,開発課,2023,202312,3Q,100003,売上総利益,S001,通常,451056259,329262893
20241211,読売広告社,クリエイティブ統括,メディアプランニング部,管理課,2024,202412,3Q,100002,売上原価,S005,確定,335283221,255122283
20230419,博報堂,営業統括,第一営業部,第一課,2023,202304,1Q,400003,コンサルティング収入,S001,通常,520132945,498669396
20230725,博報堂,管理統括,制作部,管理課,2023,202307,2Q,400002,制作収入,S001,通常,550954173,398553159
20230724,博報堂,営業統括,財務経理部,開発課,2023,202307,2Q,100002,売上原価,S005,確定,34687517,48261533
20230824,博報堂DYメディアパートナーズ,メディア統括,メディアプランニング部,第一課,2023,202308,2Q,400002,制作収入,S002,特別,405262961,356010227
20240909,大広,クリエイティブ統括,総務部,管理課,2024,202409,2Q,500002,媒体社リベート,S003,調整,407158598,471277795
20240918,博報堂,クリエイティブ統括,経営企画部,運用課,2024,202409,2Q,300001,営業利益,S003,調整,517786917,440452612
20241115,博報堂,デジタル統括,人事部,管理課,2024,202411,3Q,200001,人件費,S002,特別,399622718,490833913
20230523,博報堂プロダクツ,クリエイティブ統括,経営企画部,企画課,2023,202305,1Q,500001,広告主負担金,S004,見込,361928099,307869128
20250228,博報堂DYメディアパートナーズ,営業統括,制作部,第三課,2024,202502,4Q,200002,経費,S005,確定,207395584,297856165
20241206,博報堂DYメディアパートナーズ,営業統括,クリエイティブ部,管理課,2024,202412,3Q,400002,制作収入,S003,調整,55297580,57971559
20240305,読売広告社,管理統括,経営企画部,開発課,2023,202403,4Q,400001,媒体手数料収入,S003,調整,50976328,83422418
20240218,大広,営業統括,第二営業部,推進課,2023,202402,4Q,200003,減価償却費,S003,調整,253306785,286781187
20230820,博報堂,クリエイティブ統括,第一営業部,第一課,2023,202308,2Q,500001,広告主負担金,S002,特別,215675673,290407722
20240615,読売広告社,デジタル統括,経営企画部,運用課,2024,202406,1Q,200002,経費,S001,通常,279358069,357158477
20230904,博報堂,デジタル統括,クリエイティブ部,運用課,2023,202309,2Q,100002,売上原価,S004,見込,591651139,475614736
20240502,読売広告社,メディア統括,財務経理部,企画課,2024,202405,1Q,100002,売上原価,S003,調整,380029926,470098573
20250213,読売広告社,デジタル統括,メディアプランニング部,企画課,2024,202502,4Q,400001,媒体手数料収入,S004,見込,218321037,211482701
20240825,大広,デジタル統括,制作部,第二課,2024,202408,2Q,100002,売上原価,S003,調整,459343055,466851914
20230706,読売広告社,メディア統括,メディアプランニング部,管理課,2023,202307,2Q,100001,売上高,S005,確定,186570467,278569456
20230605,読売広告社,デジタル統括,人事部,推進課,2023,202306,1Q,500002,媒体社リベート,S003,調整,74705181,109320155
20230726,博報堂DYメディアパートナーズ,メディア統括,第二営業部,運用課,2023,202307,2Q,500002,媒体社リベート,S001,通常,209089534,163707708
20250224,読売広告社,管理統括,人事部,第一課,2024,202502,4Q,400001,媒体手数料収入,S005,確定,169192428,218232136
20230515,博報堂プロダクツ,管理統括,財務経理部,開発課,2023,202305,1Q,100002,売上原価,S005,確定,209693365,188110679
20240606,博報堂,メディア統括,第二営業部,企画課,2024,202406,1Q,400001,媒体手数料収入,S003,調整,37554420,35464582
20240725,博報堂DYメディアパートナーズ,管理統括,人事部,開発課,2024,202407,2Q,400002,制作収入,S003,調整,107585383,82421449
20230808,大広,管理統括,制作部,企画課,2023,202308,2Q,100001,売上高,S005,確定,399593276,388703154
20230516,博報堂プロダクツ,クリエイティブ統括,デジタルマーケティング部,第一課,2023,202305,1Q,300001,営業利益,S005,確定,155347468,221596338
20240417,博報堂DYメディアパートナーズ,クリエイティブ統括,メディアプランニング部,運用課,2024,202404,1Q,100001,売上高,S005,確定,251950444,304670129
20231005,博報堂プロダクツ,管理統括,クリエイティブ部,企画課,2023,202310,3Q,300001,営業利益,S004,見込,234186380,360277711
20231025,大広,デジタル統括,制作部,企画課,2023,202310,3Q,100002,売上原価,S004,見込,484570699,485725160
20240427,読売広告社,管理統括,人事部,推進課,2024,202404,1Q,200001,人件費,S003,調整,473015099,425927328
20230622,大広,営業統括,メディアプランニング部,第一課,2023,202306,1Q,300002,経常利益,S002,特別,444317665,450245382
20230901,博報堂DYメディアパートナーズ,メディア統括,財務経理部,運用課,2023,202309,2Q,100002,売上原価,S001,通常,421921732,407169344
20240124,博報堂DYメディアパートナーズ,管理統括,経営企画部,運用課,2023,202401,4Q,400001,媒体手数料収入,S004,見込,245164182,197891691
20230616,博報堂,管理統括,第一営業部,第一課,2023,202306,1Q,400001,媒体手数料収入,S005,確定,471349705,397825407
20231128,博報堂プロダクツ,営業統括,メディアプランニング部,管理課,2023,202311,3Q,400001,媒体手数料収入,S003,調整,131591740,122397354
20230425,大広,管理統括,デジタルマーケティング部,企画課,2023,202304,1Q,400001,媒体手数料収入,S002,特別,263097177,212171603
20240318,読売広告社,営業統括,財務経理部,開発課,2023,202403,4Q,300001,営業利益,S001,通常,30980265,42042039
20250303,博報堂DYメディアパートナーズ,営業統括,制作部,開発課,2024,202503,4Q,500002,媒体社リベート,S001,通常,260128476,387256462
20250210,博報堂DYメディアパートナーズ,営業統括,人事部,第二課,2024,202502,4Q,200003,減価償却費,S005,確定,180110395,179608133
20231209,読売広告社,クリエイティブ統括,経営企画部,企画課,2023,202312,3Q,400001,媒体手数料収入,S003,調整,401459058,375757109
20241010,読売広告社,営業統括,第二営業部,管理課,2024,202410,3Q,500002,媒体社リベート,S005,確定,315473730,427939907
20240806,博報堂,メディア統括,制作部,第二課,2024,202408,2Q,300001,営業利益,S003,調整,353502619,355493099
20230528,博報堂DYメディアパートナーズ,クリエイティブ統括,第一営業部,管理課,2023,202305,1Q,200003,減価償却費,S005,確定,296427987,419587468
20241111,博報堂プロダクツ,営業統括,第一営業部,第三課,2024,202411,3Q,500002,媒体社リベート,S005,確定,332049174,269066990
20231205,大広,営業統括,第二営業部,管理課,2023,202312,3Q,400002,制作収入,S004,見込,460045209,340780472
20240118,大広,クリエイティブ統括,第二営業部,第一課,2023,202401,4Q,500001,広告主負担金,S003,調整,308499916,224615303
20240301,博報堂,デジタル統括,総務部,企画課,2023,202403,4Q,400003,コンサルティング収入,S004,見込,524851151,478786040
20240421,読売広告社,メディア統括,クリエイティブ部,推進課,2024,202404,1Q,400001,媒体手数料収入,S005,確定,185572524,197521751
20240719,博報堂,管理統括,人事部,運用課,2024,202407,2Q,100003,売上総利益,S004,見込,132701402,136082849
20230921,博報堂プロダクツ,メディア統括,メディアプランニング部,推進課,2023,202309,2Q,200002,経費,S003,調整,127655096,143593028
20231204,大広,メディア統括,第一営業部,推進課,2023,202312,3Q,400002,制作収入,S002,特別,259967089,216186782
20230801,博報堂DYメディアパートナーズ,営業統括,経営企画部,運用課,2023,202308,2Q,500002,媒体社リベート,S005,確定,68218911,90581689
20240412,博報堂,メディア統括,第一営業部,運用課,2024,202404,1Q,400003,コンサルティング収入,S001,通常,331832896,284969467
20230410,博報堂,管理統括,デジタルマーケティング部,企画課,2023,202304,1Q,400002,制作収入,S004,見込,312977037,386454528
20240802,博報堂プロダクツ,デジタル統括,総務部,運用課,2024,202408,2Q,400003,コンサルティング収入,S004,見込,168414764,167020102
20240220,博報堂DYメディアパートナーズ,クリエイティブ統括,財務経理部,第一課,2023,202402,4Q,300002,経常利益,S003,調整,213979706,276588696
20250203,博報堂プロダクツ,クリエイティブ統括,第一営業部,企画課,2024,202502,4Q,200003,減価償却費,S004,見込,427267593,396627624
20240812,博報堂DYメディアパートナーズ,メディア統括,制作部,第二課,2024,202408,2Q,500002,媒体社リベート,S002,特別,164248216,143811374
20240622,博報堂プロダクツ,メディア統括,メディアプランニング部,推進課,2024,202406,1Q,200001,人件費,S004,見込,369530955,406064981
20230904,大広,クリエイティブ統括,デジタルマーケティング部,第一課,2023,202309,2Q,400002,制作収入,S003,調整,372112004,377950452
20240622,博報堂,営業統括,第一営業部,企画課,2024,202406,1Q,200001,人件費,S001,通常,223590290,293068596
20240427,博報堂プロダクツ,管理統括,人事部,企画課,2024,202404,1Q,100002,売上原価,S001,通常,354068340,271651839
20230409,博報堂DYメディアパートナーズ,メディア統括,制作部,第三課,2023,202304,1Q,400002,制作収入,S003,調整,142874650,217193562
20240602,読売広告社,メディア統括,制作部,運用課,2024,202406,1Q,300002,経常利益,S003,調整,195682786,262262401
20230707,読売広告社,管理統括,クリエイティブ部,推進課,2023,202307,2Q,100003,売上総利益,S003,調整,256454560,320341772
20230521,博報堂プロダクツ,メディア統括,メディアプランニング部,第一課,2023,202305,1Q,200003,減価償却費,S005,確定,489693595,374917628
20230517,博報堂,デジタル統括,デジタルマーケティング部,開発課,2023,202305,1Q,100003,売上総利益,S004,見込,353437739,288783585
20240418,大広,管理統括,財務経理部,第三課,2024,202404,1Q,400002,制作収入,S002,特別,100692053,118598878
20231117,博報堂,営業統括,第一営業部,開発課,2023,202311,3Q,300001,営業利益,S003,調整,53723708,67061909
20230508,大広,メディア統括,第一営業部,第一課,2023,202305,1Q,500001,広告主負担金,S003,調整,300341165,378400912
20250320,博報堂DYメディアパートナーズ,営業統括,第一営業部,第三課,2024,202503,4Q,500002,媒体社リベート,S004,見込,118174580,107647383
20240403,博報堂,営業統括,第一営業部,企画課,2024,202404,1Q,100003,売上総利益,S005,確定,210072242,173772195
20250218,博報堂,クリエイティブ統括,第二営業部,運用課,2024,202502,4Q,200001,人件費,S004,見込,57979430,43701347
20241004,博報堂,メディア統括,メディアプランニング部,運用課,2024,202410,3Q,400001,媒体手数料収入,S004,見込,123163089,93115128
20230725,博報堂DYメディアパートナーズ,メディア統括,人事部,推進課,2023,202307,2Q,500001,広告主負担金,S003,調整,467754136,394018604
20240522,読売広告社,メディア統括,財務経理部,第一課,2024,202405,1Q,500001,広告主負担金,S004,見込,211738195,236165784
20241103,博報堂DYメディアパートナーズ,クリエイティブ統括,財務経理部,開発課,2024,202411,3Q,100003,売上総利益,S005,確定,225842198,181779886
20240523,博報堂,営業統括,制作部,推進課,2024,202405,1Q,300002,経常利益,S003,調整,180756326,154222364
20241112,博報堂プロダクツ,メディア統括,人事部,第一課,2024,202411,3Q,300002,経常利益,S004,見込,420190513,339612723
20250117,読売広告社,メディア統括,第二営業部,管理課,2024,202501,4Q,200003,減価償却費,S001,通常,196666844,324694457
20230621,博報堂DYメディアパートナーズ,デジタル統括,デジタルマーケティング部,開発課,2023,202306,1Q,100003,売上総利益,S001,通常,69154561,93682111
20240218,大広,クリエイティブ統括,第一営業部,運用課,2023,202402,4Q,200003,減価償却費,S005,確定,312154263,265466041
20230605,博報堂DYメディアパートナーズ,営業統括,デジタルマーケティング部,第一課,2023,202306,1Q,100001,売上高,S002,特別,230421199,223312351
20240517,博報堂,クリエイティブ統括,メディアプランニング部,第二課,2024,202405,1Q,300002,経常利益,S004,見込,171542989,191235754
20240307,博報堂プロダクツ,デジタル統括,人事部,第三課,2023,202403,4Q,400001,媒体手数料収入,S002,特別,620944249,466709577
20230506,博報堂プロダクツ,デジタル統括,メディアプランニング部,第一課,2023,202305,1Q,100001,売上高,S003,調整,180892892,252145986
20241228,読売広告社,営業統括,デジタルマーケティング部,第三課,2024,202412,3Q,100001,売上高,S003,調整,85847595,83412357
20231020,博報堂,クリエイティブ統括,第一営業部,開発課,2023,202310,3Q,200003,減価償却費,S003,調整,42707391,53838677
20240119,博報堂プロダクツ,デジタル統括,人事部,管理課,2023,202401,4Q,100001,売上高,S001,通常,417381907,457796782
20240928,博報堂プロダクツ,管理統括,第一営業部,管理課,2024,202409,2Q,100002,売上原価,S005,確定,362349255,339719224
20230928,読売広告社,クリエイティブ統括,人事部,開発課,2023,202309,2Q,400002,制作収入,S001,通常,409507104,333983385
20230507,大広,営業統括,総務部,運用課,2023,202305,1Q,100003,売上総利益,S005,確定,42608686,69495056
20240610,博報堂プロダクツ,デジタル統括,制作部,第一課,2024,202406,1Q,100002,売上原価,S002,特別,250133325,295843408
20240902,大広,クリエイティブ統括,制作部,開発課,2024,202409,2Q,400002,制作収入,S003,調整,256354006,281181192
20231222,博報堂プロダクツ,デジタル統括,経営企画部,第三課,2023,202312,3Q,400001,媒体手数料収入,S001,通常,470714640,428490276
20231206,読売広告社,管理統括,人事部,管理課,2023,202312,3Q,500001,広告主負担金,S002,特別,435306845,379997206
20231114,読売広告社,デジタル統括,財務経理部,開発課,2023,202311,3Q,100001,売上高,S003,調整,310380979,420248652
20240327,大広,デジタル統括,第二営業部,運用課,2023,202403,4Q,500001,広告主負担金,S005,確定,109658265,93686122
20230806,博報堂,管理統括,総務部,開発課,2023,202308,2Q,200003,減価償却費,S002,特別,578221978,447532047
20240420,大広,クリエイティブ統括,総務部,管理課,2024,202404,1Q,400003,コンサルティング収入,S003,調整,4501864,5408192
20230928,大広,営業統括,デジタルマーケティング部,第一課,2023,202309,2Q,200001,人件費,S004,見込,171129485,130851380
20240526,読売広告社,営業統括,メディアプランニング部,企画課,2024,202405,1Q,200002,経費,S004,見込,245681621,277464978
20231201,博報堂,クリエイティブ統括,第一営業部,企画課,2023,202312,3Q,200001,人件費,S001,通常,18054039,18396515
20240919,博報堂プロダクツ,メディア統括,デジタルマーケティング部,開発課,2024,202409,2Q,500001,広告主負担金,S001,通常,438949870,373834222
20230510,読売広告社,メディア統括,人事部,第一課,2023,202305,1Q,100003,売上総利益,S005,確定,18329822,27358359
20241125,大広,営業統括,第一営業部,推進課,2024,202411,3Q,400003,コンサルティング収入,S004,見込,249588851,269544816
20240701,博報堂DYメディアパートナーズ,クリエイティブ統括,クリエイティブ部,推進課,2024,202407,2Q,200002,経費,S005,確定,249611554,311319195
20240416,読売広告社,管理統括,第一営業部,第一課,2024,202404,1Q,200001,人件費,S003,調整,485760648,370655748
20240311,博報堂,営業統括,財務経理部,第三課,2023,202403,4Q,300002,経常利益,S002,特別,90174310,102321147
20240621,博報堂プロダクツ,管理統括,クリエイティブ部,推進課,2024,202406,1Q,400002,制作収入,S002,特別,365250290,337783547
20241018,博報堂DYメディアパートナーズ,管理統括,クリエイティブ部,第一課,2024,202410,3Q,400001,媒体手数料収入,S002,特別,511326467,438618286
20240821,大広,メディア統括,デジタルマーケティング部,運用課,2024,202408,2Q,500002,媒体社リベート,S001,通常,331614272,379364277
20231114,大広,デジタル統括,総務部,企画課,2023,202311,3Q,100001,売上高,S003,調整,114129486,138639161
20240208,大広,クリエイティブ統括,経営企画部,第一課,2023,202402,4Q,200003,減価償却費,S001,通常,590836956,474977787
20241114,読売広告社,デジタル統括,制作部,推進課,2024,202411,3Q,300001,営業利益,S004,見込,459361891,337787404
20240407,読売広告社,デジタル統括,財務経理部,運用課,2024,202404,1Q,500001,広告主負担金,S005,確定,397500699,368111272
20230828,大広,メディア統括,第二営業部,管理課,2023,202308,2Q,200003,減価償却費,S001,通常,477934549,425667725
20250303,博報堂,管理統括,人事部,第二課,2024,202503,4Q,500002,媒体社リベート,S001,通常,101105174,102157823
20230527,大広,クリエイティブ統括,経営企画部,第三課,2023,202305,1Q,100003,売上総利益,S002,特別,4868034,7088449
20231114,読売広告社,メディア統括,人事部,開発課,2023,202311,3Q,300002,経常利益,S002,特別,435725792,388959842
20230410,読売広告社,デジタル統括,クリエイティブ部,管理課,2023,202304,1Q,400003,コンサルティング収入,S005,確定,513477720,423376594
20240325,博報堂DYメディアパートナーズ,クリエイティブ統括,第一営業部,推進課,2023,202403,4Q,500001,広告主負担金,S003,調整,397440692,494780872
20250315,読売広告社,営業統括,第一営業部,開発課,2024,202503,4Q,200002,経費,S005,確定,411389709,420904066
20250207,博報堂,メディア統括,経営企画部,第一課,2024,202502,4Q,200003,減価償却費,S005,確定,384678192,435882274
20230828,博報堂DYメディアパートナーズ,営業統括,第二営業部,企画課,2023,202308,2Q,200002,経費,S002,特別,275381790,313698002
20230412,読売広告社,営業統括,デジタルマーケティング部,推進課,2023,202304,1Q,400002,制作収入,S001,通常,79850411,77370251
20231022,博報堂プロダクツ,メディア統括,人事部,第三課,2023,202310,3Q,500001,広告主負担金,S002,特別,137369953,217418518
20240505,読売広告社,デジタル統括,第二営業部,運用課,2024,202405,1Q,200001,人件費,S002,特別,107835153,144265579
20240116,読売広告社,営業統括,人事部,開発課,2023,202401,4Q,300001,営業利益,S005,確定,259677438,218657338
20240715,読売広告社,管理統括,クリエイティブ部,企画課,2024,202407,2Q,300001,営業利益,S001,通常,48945552,41817231
20240103,博報堂プロダクツ,メディア統括,第一営業部,第二課,2023,202401,4Q,100002,売上原価,S002,特別,247741715,390158853
20240702,博報堂プロダクツ,デジタル統括,メディアプランニング部,運用課,2024,202407,2Q,500002,媒体社リベート,S002,特別,260632709,357028742
20240407,博報堂,管理統括,クリエイティブ部,運用課,2024,202404,1Q,200002,経費,S002,特別,444355914,471094030
20240720,読売広告社,クリエイティブ統括,総務部,運用課,2024,202407,2Q,200002,経費,S004,見込,25779918,28796045
20241108,博報堂プロダクツ,クリエイティブ統括,経営企画部,第二課,2024,202411,3Q,400001,媒体手数料収入,S003,調整,208067841,276328456
20230702,博報堂,クリエイティブ統括,財務経理部,開発課,2023,202307,2Q,500002,媒体社リベート,S002,特別,412852107,295635047
20240605,読売広告社,メディア統括,人事部,企画課,2024,202406,1Q,100002,売上原価,S003,調整,314373358,323784103
20240617,読売広告社,クリエイティブ統括,メディアプランニング部,運用課,2024,202406,1Q,500001,広告主負担金,S005,確定,184023068,182866916
20231121,博報堂DYメディアパートナーズ,デジタル統括,経営企画部,第一課,2023,202311,3Q,400002,制作収入,S001,通常,122290811,183393498
20250203,読売広告社,デジタル統括,制作部,運用課,2024,202502,4Q,400001,媒体手数料収入,S005,確定,477160942,424489147
20240908,大広,営業統括,メディアプランニング部,開発課,2024,202409,2Q,500002,媒体社リベート,S003,調整,478214044,355854907
20241017,博報堂,営業統括,総務部,管理課,2024,202410,3Q,400001,媒体手数料収入,S003,調整,333703057,437641739
20231112,博報堂DYメディアパートナーズ,デジタル統括,制作部,第二課,2023,202311,3Q,300001,営業利益,S002,特別,406397047,457058232
20241211,博報堂,クリエイティブ統括,財務経理部,運用課,2024,202412,3Q,400002,制作収入,S003,調整,483709551,480098788
20240522,読売広告社,クリエイティブ統括,メディアプランニング部,第二課,2024,202405,1Q,500002,媒体社リベート,S004,見込,34716811,31262996
20230807,博報堂DYメディアパートナーズ,メディア統括,メディアプランニング部,運用課,2023,202308,2Q,400002,制作収入,S002,特別,120957070,96464512
20240713,大広,管理統括,デジタルマーケティング部,第二課,2024,202407,2Q,400001,媒体手数料収入,S002,特別,188380041,195493569
20230819,博報堂プロダクツ,営業統括,総務部,運用課,2023,202308,2Q,400002,制作収入,S004,見込,691119528,498348183
